0,1,2,3,4,5,6,7,8,9,10,11
"126.7793246,37.3332329","127.154562,37.5128664","127.1472497,37.4258161","126.8304243,37.5801165","126.7321562,37.4218296","126.9590615,37.3850162","128.5309421,35.8494808","126.9590615,37.3850162","127.0681757,37.578655","127.0700461,37.5787493","127.1472497,37.4258161","127.7704161,37.909118"
"126.7791261,37.3333326","127.1557899,37.5130656","127.1478638,37.4257214","126.8262058,37.5817284","126.7320818,37.4216957","126.9591245,37.3849057","128.5307291,35.8494501","126.9591245,37.3849057","127.0683773,37.5786629","127.0700982,37.5787521","127.1478638,37.4257214","127.7702891,37.9098619"
"126.7790263,37.3333843","127.1562501,37.51314","127.1480542,37.4256165","126.8250355,37.5821489","126.7320041,37.4215573","126.9591554,37.3848517","128.5307136,35.8494476","126.9591554,37.3848517","127.0685868,37.5786673","127.0701412,37.5787541","127.1480542,37.4256165","127.7702891,37.9098646"
"126.7775437,37.3341324","127.1566391,37.5132015","127.1485746,37.425509","126.8233638,37.5827793","126.7318906,37.4213844","126.9593042,37.384573","128.530677,35.8494425","126.9593042,37.384573","127.068974,37.5786832","127.0702511,37.578759","127.1485746,37.425509","127.7702671,37.9100737"
"126.7774507,37.3342995","127.1570153,37.5133252","127.14906,37.425396","126.8224997,37.5831394","126.7318561,37.421331","126.9594416,37.3843122","128.5306115,35.8494331","126.9594416,37.3843122","127.069497,37.5787157","127.0713243,37.5788242","127.14906,37.425396","127.7702287,37.9104515"
"126.7774243,37.334348","127.1610372,37.5139993","127.1499418,37.4250921","126.8220291,37.5833332","126.7318025,37.4212729","126.9596695,37.3838797","128.5303319,35.8493895","126.9596695,37.3838797","127.0698185,37.5787394","127.0714999,37.5788248","127.1499418,37.4250921","127.7702164,37.9108346"
"126.7773873,37.3344352","127.1612373,37.5140332","127.1501207,37.4250215","126.8219062,37.583392","126.7316796,37.4211279","126.9598493,37.3835416","128.5302808,35.8493818","126.9598493,37.3835416","127.0700461,37.5787493","127.0719946,37.5788528","127.1501207,37.4250215","127.7702274,37.9113375"
"126.7773559,37.3345369","127.1634287,37.5143901","127.1502136,37.4249848","126.821607,37.583539","126.7319454,37.4211107","126.9599557,37.3833483","128.5300978,35.8493537","126.9599557,37.3833483","127.0700982,37.5787521","127.072212,37.5788662","127.1502136,37.4249848","127.7703182,37.9122295"
"126.7773506,37.3346098","127.1654244,37.5147167","127.1502544,37.4249687","126.8212726,37.5837029","126.7320166,37.4211058","126.960322,37.3826838","128.5294742,35.8492589","126.960322,37.3826838","127.0701412,37.5787541","127.0724325,37.5789256","127.1502544,37.4249687","127.7703217,37.912253"
"126.7773657,37.3346829","127.1661379,37.5148295","127.1505319,37.4248334","126.8206333,37.5840048","126.7322089,37.4210926","126.9605027,37.382371","128.52853,35.8491165","126.9605027,37.382371","127.0702511,37.578759","127.0726936,37.5790148","127.1505319,37.4248334","127.7704078,37.9127647"
"126.7773911,37.3347453","127.1688433,37.5151319","127.1508165,37.4246296","126.8205787,37.5840306","126.7339617,37.4209841","126.9607209,37.3820213","128.527922,35.8490279","126.9607209,37.3820213","127.0713243,37.5788242","127.0727331,37.5790312","127.1508165,37.4246296","127.7704854,37.9131476"
"126.77742,37.3347959","127.1700365,37.5152777","127.1509506,37.4244723","126.8202112,37.5842187","126.7343914,37.420958","126.9607461,37.3819791","128.5271453,35.848911","126.9607461,37.3819791","127.0714999,37.5788248","127.0731592,37.5791941","127.1509506,37.4244723","127.7706812,37.9138051"
"126.7774601,37.3348494","127.1719307,37.5155425","127.1509973,37.4243877","126.8195444,37.5845582","126.7350631,37.4209182","126.9607735,37.3819387","128.5262944,35.8487867","126.9607735,37.3819387","127.0719946,37.5788528","127.073392,37.5792824","127.1509973,37.4243877","127.7707859,37.9141266"
"126.7775283,37.3349174","127.1744352,37.5160001","127.1510965,37.4242077","126.8191587,37.584748","126.7356093,37.4208857","126.9608317,37.3818452","128.525914,35.8487484","126.9608317,37.3818452","127.072212,37.5788662","127.0737118,37.5793971","127.1510965,37.4242077","127.7710386,37.914775"
"126.7783852,37.3354959","127.1755229,37.5161996","127.1512373,37.4238322","126.8178821,37.5853878","126.7362233,37.4208482","126.9610728,37.3814659","128.525717,35.8487537","126.9610728,37.3814659","127.0724325,37.5789256","127.0747313,37.5797559","127.1512373,37.4238322","127.7715433,37.9159085"
"126.7786804,37.3356744","127.180855,37.5172516","127.1512976,37.4237279","126.8158112,37.5864249","126.7364122,37.4208368","126.9611699,37.381314","128.5256407,35.8487607","126.9611699,37.381314","127.0726936,37.5790148","127.0747472,37.5797614","127.1512976,37.4237279","127.771942,37.9166665"
"126.7789186,37.335793","127.1830948,37.517693","127.1513512,37.423637","126.8157611,37.5864499","126.7384771,37.4207131","126.9611995,37.381279","128.5254593,35.8487776","126.9611995,37.381279","127.0727331,37.5790312","127.0749506,37.5798414","127.1513512,37.423637","127.7732469,37.9194161"
"126.7791915,37.3359425","127.1845553,37.5180683","127.151534,37.4234446","126.810671,37.5890323","126.7414326,37.4205789","126.9612496,37.3812242","128.5252962,35.8488421","126.9612496,37.3812242","127.0731592,37.5791941","127.0751291,37.5799115","127.151534,37.4234446","127.7744261,37.921982"
"126.779974,37.3361492","127.1845858,37.5180783","127.1517913,37.4232831","126.8102158,37.5892631","126.7420137,37.420552","126.9612553,37.3812125","128.5251902,35.8488673","126.9612553,37.3812125","127.073392,37.5792824","127.0754817,37.580047","127.1517913,37.4232831","127.7747093,37.922578"
"126.7826926,37.3368309","127.1863995,37.5186744","127.1524569,37.422829","126.8100121,37.5893665","126.7423371,37.4205369","126.9612656,37.3811946","128.5249617,35.8489216","126.9612656,37.3811946","127.0737118,37.5793971","127.0756162,37.5801007","127.1524569,37.422829","127.774793,37.9227536"
"126.7827715,37.3368503","127.1872266,37.5189821","127.1527689,37.4225604","126.8091947,37.5896943","126.7432417,37.4204895","126.9613515,37.3810327","128.5247454,35.8489793","126.9613515,37.3810327","127.0747313,37.5797559","127.0758309,37.5801898","127.1527689,37.4225604","127.7749765,37.9231515"
"126.7832433,37.3369694","127.1877383,37.5192161","127.1532993,37.421995","126.8088149,37.5898534","126.7436081,37.4204603","126.961387,37.3809662","128.5246627,35.8490071","126.961387,37.3809662","127.0747472,37.5797614","127.0760794,37.5802953","127.1532993,37.421995","127.7752014,37.9236359"
"126.7845496,37.3373126","127.1887499,37.5197749","127.1534004,37.4218871","126.8076317,37.5902999","126.7439826,37.420423","126.961506,37.3807576","128.5244215,35.8491119","126.961506,37.3807576","127.0749506,37.5798414","127.076102,37.5803062","127.1534004,37.4218871","127.7753138,37.923879"
"126.7854121,37.3375405","127.1894993,37.5202582","127.1536996,37.4217005","126.8069302,37.590577","126.7443118,37.4203864","126.9615243,37.3807243","128.5243194,35.8491732","126.9615243,37.3807243","127.0751291,37.5799115","127.0761415,37.5803243","127.1536996,37.4217005","127.7755871,37.924566"
"126.7855865,37.3376083","127.1901785,37.5207404","127.1545787,37.4207594","126.8067027,37.5906865","126.7446763,37.4203301","126.961727,37.3808127","128.5242515,35.8492359","126.961727,37.3808127","127.0754817,37.580047","127.0767552,37.5805537","127.1545787,37.4207594","127.7756527,37.9247479"
"126.7860585,37.3378274","127.190783,37.5212593","127.1548172,37.420505","126.8063202,37.5908906","126.7452991,37.4202043","126.9626211,37.3811899","128.52422,35.8492849","126.9626211,37.3811899","127.0756162,37.5801007","127.0778042,37.580908","127.1548172,37.420505","127.7759619,37.9255998"
"126.7864134,37.3380216","127.1912057,37.5216534","127.1564141,37.4187637","126.805033,37.5916735","126.7456174,37.4201315","126.9631663,37.3814024","128.5242113,35.8492985","126.9631663,37.3814024","127.0758309,37.5801898","127.0782813,37.5810702","127.1564141,37.4187637","127.7771481,37.9287804"
"126.7867701,37.3382662","127.191422,37.5219046","127.1566243,37.4185299","126.8049885,37.5917012","126.7458836,37.4200674","126.9638492,37.3816245","128.5241638,35.8493936","126.9638492,37.3816245","127.0760794,37.5802953","127.0783276,37.5810857","127.1566243,37.4185299","127.7771493,37.9287831"
"126.7870333,37.3384904","127.1917993,37.5223427","127.1575846,37.4175835","126.8046695,37.5918967","126.7463631,37.4199209","126.9643287,37.3817096","128.5241592,35.8494666","126.9643287,37.3817096","127.076102,37.5803062","127.0788351,37.5812623","127.1575846,37.4175835","127.7772698,37.9290785"
"126.7873073,37.3387652","127.1920819,37.5226833","127.158343,37.4168349","126.8044873,37.5920002","126.7468485,37.41975","126.9645996,37.3817415","128.5241688,35.8495252","126.9645996,37.3817415","127.0761415,37.5803243","127.0788928,37.5812788","127.158343,37.4168349","127.7776889,37.9300761"
"126.7879464,37.3394658","127.1921528,37.5227808","127.1585189,37.4166659","126.8042824,37.5921171","126.7473295,37.4195665","126.9651743,37.3817712","128.5241998,35.8496087","126.9651743,37.3817712","127.0767552,37.5805537","127.079145,37.5813473","127.1585189,37.4166659","127.7779136,37.9305136"
"126.7879732,37.3394957","127.1926868,37.5236628","127.1590701,37.4162304","126.804033,37.592258","126.7482511,37.419173","126.9656374,37.381766","128.524237,35.8496598","126.9656374,37.381766","127.0778042,37.580908","127.0792287,37.5813701","127.1590701,37.4162304","127.7780396,37.9307251"
"126.7881743,37.3397159","127.1929945,37.5242306","127.1597404,37.4157005","126.8035262,37.592548","126.7492422,37.4187178","126.965938,37.3817539","128.5242941,35.8497062","126.965938,37.3817539","127.0782813,37.5810702","127.0794052,37.581396","127.1597404,37.4157005","127.7783177,37.9311661"
"126.7889915,37.3406871","127.1934617,37.5251241","127.160577,37.4151224","126.8021821,37.5933494","126.7495295,37.4185827","126.9660171,37.3817488","128.5243788,35.8497452","126.9660171,37.3817488","127.0783276,37.5810857","127.0796123,37.5814202","127.160577,37.4151224","127.7784321,37.9313254"
"126.7891998,37.3409885","127.1943703,37.5268292","127.1612546,37.4147079","126.8018416,37.5935493","126.7499996,37.4183639","126.9663913,37.3817054","128.524462,35.8497589","126.9663913,37.3817054","127.0788351,37.5812623","127.0796802,37.5814285","127.1612546,37.4147079","127.7787876,37.9317328"
"126.7892621,37.3410863","127.1948592,37.5276597","127.162707,37.4139026","126.8013473,37.5938312","126.7522018,37.4173674","126.9665564,37.3816792","128.5245418,35.8497672","126.9665564,37.3816792","127.0788928,37.5812788","127.0797924,37.5814262","127.162707,37.4139026","127.7789419,37.9319091"
"126.7893816,37.3413466","127.1952963,37.5281593","127.1637318,37.4134161","126.8008367,37.5941707","126.7530033,37.4170048","126.9669375,37.381616","128.5246392,35.8497637","126.9669375,37.381616","127.079145,37.5813473","127.0804121,37.5813915","127.1637318,37.4134161","127.7789841,37.9319577"
"126.7894227,37.3415325","127.1960116,37.5292662","127.1643036,37.4131717","126.8003089,37.5945209","126.7537197,37.4166659","126.967328,37.3815078","128.524732,35.8497476","126.967328,37.3815078","127.0792287,37.5813701","127.0813288,37.5813118","127.1643036,37.4131717","127.7791498,37.932133"
"126.7894893,37.3418898","127.1963614,37.5298079","127.1650643,37.4128673","126.8000477,37.5947194","126.7557843,37.4157568","126.9674106,37.3814847","128.5248234,35.8497071","126.9674106,37.3814847","127.0794052,37.581396","127.0815792,37.5812919","127.1650643,37.4128673","127.7792594,37.9322337"
"126.7894755,37.3434816","127.196662,37.530208","127.1662018,37.4124532","126.7997244,37.5950078","126.7568265,37.4152667","126.9677739,37.3813809","128.5249158,35.8496558","126.9677739,37.3813809","127.0796123,37.5814202","127.0817865,37.5812746","127.1662018,37.4124532","127.7804151,37.9332999"
"126.789499,37.3436223","127.1970373,37.5305992","127.16702,37.4121914","126.7993411,37.5954111","126.7568402,37.4152605","126.9678286,37.3813153","128.5250583,35.8495428","126.9678286,37.3813153","127.0796802,37.5814285","127.0826489,37.5811957","127.16702,37.4121914","127.7811356,37.9339634"
"126.7895808,37.3438094","127.197449,37.5309329","127.1689942,37.4116679","126.7990917,37.5956773","126.7572159,37.4150862","126.9678887,37.381275","128.5250814,35.8494471","126.9678887,37.381275","127.0797924,37.5814262","127.082871,37.5811748","127.1689942,37.4116679","127.7813184,37.9341441"
"126.7897704,37.3440539","127.1978489,37.5311331","127.1706534,37.4113345","126.7988797,37.5959374","126.7601775,37.4137329","126.968179,37.3811258","128.5250909,35.8493235","126.968179,37.3811258","127.0804121,37.5813915","127.0831814,37.581148","127.1706534,37.4113345","127.7822915,37.9350683"
"126.7899821,37.3442346","127.1982625,37.531291","127.1729507,37.4108163","126.7985569,37.5964159","126.7606373,37.413523","126.9684495,37.3810414","128.5250548,35.8491858","126.9684495,37.3810414","127.0813288,37.5813118","127.0833865,37.5811325","127.1729507,37.4108163","127.7824114,37.9351816"
"126.790925,37.3446945","127.1986491,37.5314082","127.174639,37.4102774","126.7977701,37.5978047","126.7621825,37.4127836","126.9688265,37.3809268","128.5249959,35.8490799","126.9688265,37.3809268","127.0815792,37.5812919","127.0836494,37.5811172","127.174639,37.4102774","127.782825,37.9356231"
"126.7921124,37.3453245","127.1990371,37.531466","127.1768505,37.4094659","126.797112,37.5988833","126.7631066,37.4123459","126.9695973,37.380695","128.52497,35.8490477","126.9695973,37.380695","127.0817865,37.5812746","127.083885,37.5810973","127.1768505,37.4094659","127.7829599,37.9357625"
"126.7921506,37.3453454","127.1993866,37.5315075","127.1770893,37.4093773","126.7968528,37.5992233","126.763386,37.4122017","126.9708371,37.3802823","128.524428,35.8484915","126.9708371,37.3802823","127.0826489,37.5811957","127.084123,37.5810747","127.1770893,37.4093773","127.7829873,37.9357913"
"126.7921843,37.3453646","127.1997623,37.5315409","127.1773405,37.4092861","126.7965759,37.59952","126.7659124,37.4109546","126.9713273,37.3801187","128.5243584,35.8484245","126.9713273,37.3801187","127.082871,37.5811748","127.0844766,37.5810327","127.1773405,37.4092861","127.7833337,37.9362194"
"126.7938646,37.3462886","127.2014568,37.5314983","127.178398,37.4088139","126.7960229,37.6000188","126.7686305,37.4096248","126.9721108,37.379859","128.523895,35.848121","126.9721108,37.379859","127.0831814,37.581148","127.0846421,37.5810152","127.178398,37.4088139","127.7835305,37.9364785"
"126.7943375,37.3465492","127.2025876,37.5314696","127.1799478,37.4081241","126.7955332,37.6004124","126.7692684,37.4093322","126.9729246,37.3796165","128.5236154,35.8479936","126.9729246,37.3796165","127.0833865,37.5811325","127.0848018,37.5810023","127.1799478,37.4081241","127.7835922,37.9365604"
"126.7944864,37.3466826","127.2030853,37.5315285","127.1825237,37.4068808","126.7951992,37.6006268","126.770133,37.4089589","126.9732493,37.3795332","128.5234421,35.8479527","126.9732493,37.3795332","127.0836494,37.5811172","127.0851701,37.5809603","127.1825237,37.4068808","127.7838154,37.9368952"
"126.794742,37.3467508","127.2040759,37.5314878","127.1838868,37.4062508","126.7945512,37.6009943","126.7701728,37.408943","126.9738771,37.3794062","128.5232827,35.8479523","126.9738771,37.3794062","127.083885,37.5810973","127.0853174,37.5809491","127.1838868,37.4062508","127.7840239,37.9372344"
"126.7949303,37.3467826","127.2049599,37.5314521","127.185668,37.4053533","126.7939117,37.601296","126.7710644,37.4085852","126.974299,37.3793306","128.5231213,35.8479789","126.974299,37.3793306","127.084123,37.5810747","127.0857559,37.5809119","127.185668,37.4053533","127.7842222,37.9376251"
"126.7951886,37.3468076","127.2060014,37.5314042","127.1884202,37.4040472","126.7917312,37.6021004","126.7720321,37.4081811","126.9750699,37.3792466","128.5230111,35.8480168","126.9750699,37.3792466","127.0844766,37.5810327","127.0860233,37.5808984","127.1884202,37.4040472","127.7842956,37.9377701"
"126.7953422,37.346804","127.2082745,37.531299","127.1888978,37.4038529","126.7914231,37.602213","126.7728093,37.4078568","126.9757658,37.3792235","128.5229055,35.8480772","126.9757658,37.3792235","127.0846421,37.5810152","127.0865037,37.5808658","127.1888978,37.4038529","127.7844243,37.9380771"
"126.7955467,37.3467845","127.2102318,37.5311975","127.1893709,37.4036603","126.7889777,37.6031168","126.7747164,37.4070564","126.9761814,37.3792281","128.5227678,35.8482136","126.9761814,37.3792281","127.0848018,37.5810023","127.0865411,37.5808633","127.1893709,37.4036603","127.7845475,37.938458"
