0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,"127.9874978,37.7963995","128.6563863,36.4823939","129.4530489,35.969085","128.6356108,36.5330088","127.6962968,36.9992288",,,"129.2484131,35.554682","127.7353662,37.2442472","127.5436229,37.6965107",,"127.6466423,37.7401594","128.1519203,37.7932313","127.96594,37.7610173","126.9899772,38.0009661","126.9916671,37.8967808","127.4907226,37.657695","127.5436229,37.6965107","127.2469525,38.0020206","127.6466423,37.7401594",,,,"127.96594,37.7610173","127.6466423,37.7401594"
,"127.9875215,37.7968807","128.6563722,36.482422","129.4531708,35.9693066","128.636562,36.5346494","127.6972396,36.9991938",,,"129.2485754,35.5545354","127.7365845,37.2440708","127.5437796,37.6969163",,"127.6481486,37.7402467","128.1530583,37.7939992","127.9659121,37.7610913","126.9912943,38.0017172","126.991612,37.8968536","127.4909969,37.6580574","127.5437796,37.6969163","127.2469631,38.0022577","127.6481486,37.7402467",,,,"127.9659121,37.7610913","127.6481486,37.7402467"
,"127.9875246,37.7978821","128.6562693,36.4826321","129.453363,35.969637","128.6373869,36.5360577","127.6974801,36.9991853",,,"129.248734,35.5544204","127.7367344,37.2440489","127.5442117,37.6985908",,"127.6481509,37.7402467","128.153481,37.7942844","127.9658248,37.7612908","126.9918276,38.0020214","126.9913916,37.8971456","127.4915739,37.6589417","127.5442117,37.6985908","127.2469973,38.0025931","127.6481509,37.7402467",,,,"127.9658248,37.7612908","127.6481509,37.7402467"
,"127.9875062,37.7981967","128.6562554,36.4826737","129.4533793,35.9696656","128.6380499,36.5372413","127.6991118,36.9991249",,,"129.2488877,35.5543352","127.7399442,37.2436305","127.544306,37.6988918",,"127.6497843,37.7403312","128.1540518,37.7946066","127.9656867,37.7615329","126.9927545,38.0025482","126.9912603,37.8973802","127.4919242,37.659533","127.544306,37.6988918","127.2470316,38.0028635","127.6497843,37.7403312",,,,"127.9656867,37.7615329","127.6497843,37.7403312"
,"127.9874933,37.7986537","128.6561912,36.4828627","129.4537547,35.970231","128.6380891,36.5373221","127.704016,36.9989489",,,"129.2490692,35.5542623","127.7402541,37.2435902","127.5446608,37.7003608",,"127.6508479,37.7403731","128.1541955,37.7946815","127.9655247,37.7617742","126.9946698,38.0036281","126.9912246,37.8974405","127.4921996,37.6600828","127.5446608,37.7003608","127.2470614,38.0031565","127.6508479,37.7403731",,,,"127.9655247,37.7617742","127.6508479,37.7403731"
,"127.9875028,37.7990584","128.6561546,36.4829541","129.4544516,35.971149","128.6385868,36.5383576","127.7046115,36.9988911",,,"129.2492261,35.5542203","127.7405269,37.243559","127.544853,37.7010909",,"127.6519613,37.740378","128.1549418,37.7950739","127.9653759,37.761947","126.9947537,38.0036753","126.9911637,37.897543","127.4925363,37.6609139","127.544853,37.7010909","127.2471756,38.0044005","127.6519613,37.740378",,,,"127.9653759,37.761947","127.6519613,37.740378"
,"127.9875189,37.7997749","128.6560545,36.4833545","129.4547562,35.9715407","128.6388184,36.5389125","127.7048991,36.9988663",,,"129.2493799,35.554191","127.7419594,37.2433948","127.5448814,37.7011846",,"127.6521543,37.7403786","128.1564608,37.795764","127.965227,37.7621026","126.9949171,38.0037679","126.9909448,37.8979368","127.4927505,37.6614114","127.5448814,37.7011846","127.2472997,38.0057491","127.6521543,37.7403786",,,,"127.965227,37.7621026","127.6521543,37.7403786"
,"127.9875191,37.7998082","128.6559917,36.4838626","129.4555743,35.9725622","128.6391125,36.5396165","127.7051115,36.9988416",,,"129.249546,35.5541679","127.7420699,37.2433819","127.5450723,37.7018136",,"127.6538897,37.7403692","128.157855,37.7962105","127.9651118,37.7621995","126.9963615,38.0045817","126.99055,37.8986255","127.4928797,37.6618495","127.5450723,37.7018136","127.2474345,38.0069427","127.6538897,37.7403692",,,,"127.9651118,37.7621995","127.6538897,37.7403692"
,"127.9875239,37.80002","128.6559914,36.4845171","129.4558589,35.9729488","128.639587,36.5409659","127.705462,36.9987833",,,"129.2496373,35.5541575","127.7422897,37.2433571","127.5452724,37.7024842",,"127.6562401,37.7403282","128.1586225,37.7964315","127.964653,37.7625402","126.9973268,38.0051824","126.9903853,37.8989222","127.4930849,37.6625354","127.5452724,37.7024842","127.2474444,38.0070617","127.6562401,37.7403282",,,,"127.964653,37.7625402","127.6562401,37.7403282"
,"127.9875569,37.8003669","128.6560229,36.4847556","129.4560436,35.9732","128.6401499,36.5427076","127.70974,36.9981691",,,"129.2497973,35.5541588","127.742328,37.2433525","127.5454361,37.7029852",,"127.6565012,37.7403234","128.159971,37.7967061","127.9642864,37.7627381","126.9980548,38.0056524","126.9903104,37.8990552","127.4934657,37.6639749","127.5454361,37.7029852","127.2475905,38.0086284","127.6565012,37.7403234",,,,"127.9642864,37.7627381","127.6565012,37.7403234"
,"127.9875974,37.8006551","128.6561379,36.4852882","129.4564621,35.9738025","128.6402728,36.5430886","127.7103366,36.9980914",,,"129.2499487,35.554172","127.7462299,37.242883","127.5456531,37.7035629",,"127.6590457,37.7402749","128.1610688,37.7969036","127.9640905,37.7628173","126.9999998,38.0070712","126.9902541,37.8991424","127.4935791,37.6644264","127.5456531,37.7035629","127.2476601,38.0092721","127.6590457,37.7402749",,,,"127.9640905,37.7628173","127.6590457,37.7402749"
,"127.9876632,37.8009974","128.656324,36.4857912","129.4566746,35.9741416","128.6405748,36.5440241","127.7104658,36.9980741",,,"129.2499997,35.5541811","127.746426,37.2428627","127.5458497,37.7040829",,"127.6640511,37.7403104","128.1619351,37.7969925","127.9638957,37.7628866","127.0004225,38.0073956","126.9898144,37.8997318","127.4935825,37.6644418","127.5458497,37.7040829","127.2477241,38.0098662","127.6640511,37.7403104",,,,"127.9638957,37.7628866","127.6640511,37.7403104"
,"127.9878701,37.8015346","128.6564643,36.4862117","129.4568872,35.9744906","128.6410368,36.5454332","127.7109927,36.9980209",,,"129.2502772,35.55426","127.7465116,37.2428535","127.5461722,37.7047173",,"127.6647811,37.740367","128.1625476,37.797026","127.9636418,37.7629597","127.0011634,38.0079981","126.9897948,37.8997695","127.4937343,37.6650448","127.5461722,37.7047173","127.2477296,38.0099203","127.6647811,37.740367",,,,"127.9636418,37.7629597","127.6647811,37.740367"
,"127.9879392,37.8016749","128.6566115,36.4866565","129.4571935,35.9750355","128.6416743,36.5473833","127.7113792,36.9979877",,,"129.2504629,35.5543286","127.746533,37.2428508","127.5466992,37.705641",,"127.6655894,37.7404588","128.1630635,37.7970519","127.9633696,37.763013","127.0019902,38.0086983","126.9897844,37.8997893","127.4941334,37.6664644","127.5466992,37.705641","127.2477415,38.0100979","127.6655894,37.7404588",,,,"127.9633696,37.763013","127.6655894,37.7404588"
,"127.9880267,37.8018593","128.6566874,36.4868821","129.4574117,35.9754294","128.6418814,36.5480141","127.711859,36.9979562",,,"129.2506067,35.5543977","127.7466412,37.242837","127.5469013,37.705941",,"127.6674616,37.7407409","128.1636575,37.7970477","127.9630679,37.7630484","127.0031793,38.0097272","126.9897833,37.8997929","127.4941708,37.6666663","127.5469013,37.705941","127.2477369,38.0104575","127.6674616,37.7407409",,,,"127.9630679,37.7630484","127.6674616,37.7407409"
,"127.9882139,37.8021677","128.6570998,36.4881077","129.4576494,35.9759412","128.6423436,36.5494385","127.7125007,36.9979226",,,"129.2507744,35.5545007","127.7499997,37.2423991","127.5471705,37.7063411",,"127.6688117,37.7409679","128.1654271,37.7970359","127.9628193,37.7630629","127.0035885,38.0100246","126.9897659,37.8998406","127.4942886,37.667062","127.5471705,37.7063411","127.2477573,38.0108153","127.6688117,37.7409679",,,,"127.9628193,37.7630629","127.6688117,37.7409679"
,"127.9884729,37.8025163","128.6573117,36.4887745","129.4579624,35.9766248","128.6423599,36.5494825","127.7125984,36.9979206",,,"129.2509239,35.5546284","127.7523923,37.242075","127.5474385,37.7067502",,"127.6690989,37.7410162","128.1660313,37.7970316","127.9624105,37.7630465","127.003909,38.0103098","126.989753,37.8998928","127.4943929,37.6673793","127.5474385,37.7067502","127.2477724,38.0110704","127.6690989,37.7410162",,,,"127.9624105,37.7630465","127.6690989,37.7410162"
,"127.9886779,37.8027597","128.6575495,36.4894492","129.4581492,35.9770913","128.6424417,36.5497233","127.7130165,36.99791",,,"129.2510018,35.5547075","127.7527743,37.2420164","127.5474668,37.7067926",,"127.6711995,37.7413827","128.1684414,37.797008","127.961997,37.7630013","127.0039248,38.0103252","126.9897537,37.899955","127.4946616,37.6679498","127.5474668,37.7067926","127.2477492,38.0115138","127.6711995,37.7413827",,,,"127.961997,37.7630013","127.6711995,37.7413827"
,"127.9891706,37.8032381","128.657712,36.4898659","129.4583999,35.977766","128.6426776,36.5504152","127.7167139,36.9978699",,,"129.251071,35.5547966","127.7533874,37.2419421","127.5476996,37.7071098",,"127.673299,37.741733","128.1690341,37.7969948","127.9615991,37.7629244","127.0039735,38.0103741","126.9897635,37.9000155","127.4947206,37.6680697","127.5476996,37.7071098","127.2476687,38.0120634","127.673299,37.741733",,,,"127.9615991,37.7629244","127.673299,37.741733"
,"127.9895247,37.8035313","128.6579495,36.4903666","129.4585368,35.9781911","128.6428444,36.5508986","127.7174601,36.9978595",,,"129.2511384,35.554902","127.7536219,37.2419254","127.5481016,37.707654",,"127.6748727,37.7419794","128.1711567,37.7969611","127.9610497,37.762758","127.0040776,38.0104782","126.9897922,37.9001382","127.4949371,37.6685159","127.5481016,37.707654","127.2476641,38.012095","127.6748727,37.7419794",,,,"127.9610497,37.762758","127.6748727,37.7419794"
,"127.991278,37.8051536","128.6580989,36.4906581","129.4586874,35.9787664","128.6430116,36.5513982","127.7177961,36.9978553",,,"129.2511907,35.5550239","127.7543998,37.2419165","127.548608,37.708264",,"127.6749125,37.7419857","128.1723266,37.7969535","127.9605116,37.7625781","127.0042847,38.0106836","126.9898291,37.9002411","127.4951616,37.6688999","127.548608,37.708264","127.2475647,38.0125093","127.6749125,37.7419857",,,,"127.9605116,37.7625781","127.6749125,37.7419857"
,"127.991558,37.8054129","128.658787,36.4916575","129.4590382,35.9800353","128.6430746,36.5515833","127.7186244,36.9978493",,,"129.2512297,35.5551414","127.7549489,37.2419325","127.5489985,37.7086911",,"127.6761762,37.7421821","128.172573,37.7969521","127.9596139,37.7622706","127.0043254,38.0107244","126.9898715,37.9003575","127.4954122,37.6692992","127.5489985,37.7086911","127.2473634,38.0134084","127.6761762,37.7421821",,,,"127.9596139,37.7622706","127.6761762,37.7421821"
,"127.9918723,37.8056991","128.659137,36.4920661","129.4594179,35.9814886","128.6436375,36.5533078","127.7197033,36.9978401",,,"129.2512687,35.5553635","127.7554249,37.2419828","127.5497171,37.7093974",,"127.6772377,37.7423004","128.1737951,37.7969442","127.9595024,37.7622305","127.0047305,38.011128","126.9899163,37.900456","127.4955766,37.6695281","127.5497171,37.7093974","127.247339,38.0135309","127.6772377,37.7423004",,,,"127.9595024,37.7622305","127.6772377,37.7423004"
,"127.9919752,37.8057933","128.6595497,36.4924912","129.4598182,35.9828747","128.6442232,36.5551447","127.7251932,36.9977829",,,"129.2513526,35.5557725","127.7558118,37.2420243","127.5505265,37.7101208",,"127.6774943,37.7423288","128.1748912,37.7969451","127.9587561,37.7619837","127.0052759,38.0116783","126.9899185,37.9004614","127.4957773,37.6697616","127.5505265,37.7101208","127.2472741,38.013857","127.6774943,37.7423288",,,,"127.9587561,37.7619837","127.6774943,37.7423288"
,"127.9920894,37.8058956","128.660162,36.4930495","129.4599225,35.9832354","128.6443497,36.5555411","127.7256505,36.9977622",,,"129.2513913,35.5558792","127.7565124,37.2421662","127.5512247,37.7107298",,"127.6778689,37.7423616","128.1757968,37.7969823","127.9583809,37.7618887","127.0067383,38.0130679","126.9900081,37.9006664","127.4959621,37.6699743","127.5512247,37.7107298","127.2472446,38.0141598","127.6778689,37.7423616",,,,"127.9583809,37.7618887","127.6778689,37.7423616"
,"127.9921066,37.8059109","128.6609124,36.4935831","129.4600139,35.9834773","128.6443989,36.5556938","127.7261775,36.9977243",,,"129.2514562,35.5560189","127.7565903,37.2421849","127.5521192,37.7114325",,"127.67944,37.7424394","128.1760957,37.7969941","127.9580558,37.7618341","127.007141,38.0134977","126.9900278,37.9007791","127.4963,37.6703249","127.5521192,37.7114325","127.2472676,38.0144113","127.67944,37.7424394",,,,"127.9580558,37.7618341","127.67944,37.7424394"
,"127.9921317,37.8059333","128.6609666,36.4936177","129.4600949,35.9836572","128.6449736,36.5574597","127.7265853,36.9976739",,,"129.2515443,35.5561664","127.7567584,37.2422251","127.5530568,37.7120549",,"127.6798237,37.7424452","128.1763843,37.7970105","127.9578661,37.7618105","127.0079076,38.0141886","126.9900294,37.9008855","127.496749,37.6707495","127.5530568,37.7120549","127.2473296,38.0146043","127.6798237,37.7424452",,,,"127.9578661,37.7618105","127.6798237,37.7424452"
,"127.9922426,37.8060311","128.6614422,36.4939178","129.4602639,35.9840339","128.6454793,36.5590171","127.7268954,36.9976273",,,"129.2516593,35.5563297","127.7567742,37.2422287","127.5539036,37.712589",,"127.6807249,37.7424582","128.1766309,37.7970244","127.9578286,37.7618062","127.0083902,38.0146016","126.9900226,37.9010405","127.4972116,37.6711416","127.5539036,37.712589","127.2473568,38.0146693","127.6807249,37.7424582",,,,"127.9578286,37.7618062","127.6807249,37.7424582"
,"127.992262,37.806049","128.6618739,36.4941912","129.4605191,35.9845309","128.645624,36.5595079","127.7271683,36.9975808",,,"129.2518955,35.5566382","127.7570382,37.2422912","127.5551986,37.7132842",,"127.682012,37.742458","128.1775225,37.7971364","127.957606,37.7618007","127.0089391,38.0149626","126.9900141,37.9012775","127.4977491,37.6715499","127.5551986,37.7132842","127.2473816,38.0147306","127.682012,37.742458",,,,"127.957606,37.7618007","127.682012,37.742458"
,"127.992294,37.8060768","128.6627245,36.4947076","129.4609019,35.9851196","128.6458749,36.5607576","127.7273638,36.9975417",,,"129.2519613,35.556823","127.7573125,37.2423708","127.5560238,37.7137021",,"127.6833629,37.7425398","128.1783128,37.7972364","127.9574085,37.7618078","127.0092988,38.0151822","126.9900126,37.9015055","127.4977502,37.6715499","127.5560238,37.7137021","127.2473952,38.0147622","127.6833629,37.7425398",,,,"127.9574085,37.7618078","127.6833629,37.7425398"
,"127.9924197,37.8061854","128.6630369,36.4949164","129.4612304,35.9855289","128.6459493,36.5617079","127.7275435,36.997499",,,"129.2527098,35.5577596","127.7578216,37.2425464","127.5567343,37.7139992",,"127.6848366,37.7427249","128.1804488,37.7975513","127.9571293,37.7618242","127.0101291,38.0155579","126.9900007,37.9019119","127.497765,37.6715607","127.5567343,37.7139992","127.2474087,38.0147965","127.6848366,37.7427249",,,,"127.9571293,37.7618242","127.6848366,37.7427249"
,"127.9924619,37.8062221","128.6633864,36.4951411","129.4615852,35.985972","128.6459494,36.5626995","127.7278186,36.9974327",,,"129.2532743,35.5584536","127.758315,37.2427418","127.5575662,37.7143512",,"127.6876243,37.743191","128.1816099,37.7978249","127.9569819,37.7618464","127.0106531,38.015735","126.9900739,37.9021745","127.4981244,37.6717996","127.5575662,37.7143512","127.2474461,38.0148677","127.6876243,37.743191",,,,"127.9569819,37.7618464","127.6876243,37.743191"
,"127.9927008,37.8064365","128.663517,36.4952128","129.4617245,35.9862248","128.6458498,36.5635992","127.7281701,36.9973328",,,"129.2536561,35.5589115","127.7587532,37.2429671","127.5582301,37.7145933",,"127.6885896,37.7433995","128.183542,37.79845","127.9567018,37.7619052","127.0107303,38.0157623","126.9901155,37.9022558","127.4984748,37.6719997","127.5582301,37.7145933","127.2475582,38.0150618","127.6885896,37.7433995",,,,"127.9567018,37.7619052","127.6885896,37.7433995"
,"127.9930392,37.8067623","128.6638998,36.4954245","129.4618386,35.9863537","128.6458274,36.5637464","127.7286989,36.9971659",,,"129.2540932,35.559428","127.7592242,37.2432284","127.5591449,37.7149245",,"127.6891587,37.7435725","128.1952403,37.8030584","127.9565466,37.7619517","127.011647,38.0160014","126.9901491,37.9023244","127.4989375,37.6722494","127.5591449,37.7149245","127.2477579,38.0152794","127.6891587,37.7435725",,,,"127.9565466,37.7619517","127.6891587,37.7435725"
,"127.9933548,37.8070755","128.6652615,36.4962162","129.4624554,35.987117","128.6456615,36.5648495","127.7288763,36.9971007",,,"129.2546081,35.5600191","127.7597746,37.2435833","127.5604353,37.7153511",,"127.6899868,37.7438082","128.2077094,37.8079269","127.9564707,37.7619746","127.0118767,38.0160546","126.9902494,37.9024664","127.4992266,37.6723764","127.5604353,37.7153511","127.2493232,38.0166293","127.6899868,37.7438082",,,,"127.9564707,37.7619746","127.6899868,37.7438082"
,"127.9938992,37.8076158","128.6662203,36.4968676","129.4625938,35.9872878","128.6454612,36.5662676","127.7296743,36.9967665",,,"129.2549443,35.5604082","127.7601748,37.2439042","127.5632511,37.7163078",,"127.690632,37.7440127","128.2079445,37.8080436","127.9562974,37.7620483","127.0160423,38.0170118","126.9903249,37.9025659","127.4998707,37.6726595","127.5632511,37.7163078","127.2496151,38.0168813","127.690632,37.7440127",,,,"127.9562974,37.7620483","127.690632,37.7440127"
,"127.9941054,37.8078791","128.6665638,36.4971437","129.4635206,35.9885211","128.645356,36.5670133","127.7307035,36.9963093",,,"129.2554804,35.5610116","127.7606363,37.2443322","127.5697705,37.7185664",,"127.691292,37.7442207","128.2094919,37.8088842","127.9561356,37.7621363","127.0181434,38.0174783","126.9904493,37.9028287","127.5,37.6727163","127.5697705,37.7185664","127.2499467,38.0172002","127.691292,37.7442207",,,,"127.9561356,37.7621363","127.691292,37.7442207"
,"127.9943496,37.8082079","128.6669296,36.4975602","129.4636237,35.988652","128.6450869,36.5687665","127.7324622,36.9955415",,,"129.2577291,35.5634472","127.7609735,37.2446731","127.5710213,37.7189821",,"127.6914874,37.7442826","128.2102185,37.8093196","127.9558359,37.7623195","127.020835,38.0180733","126.9905475,37.9029391","127.5003141,37.6728469","127.5710213,37.7189821","127.2499989,38.017249","127.6914874,37.7442826",,,,"127.9558359,37.7623195","127.6914874,37.7442826"
,"127.9944186,37.8083356","128.6671272,36.4977846","129.4637015,35.9887507","128.6450166,36.5692314","127.7340144,36.9948533",,,"129.257816,35.563537","127.7611388,37.2448846","127.5712494,37.7190577",,"127.692286,37.7445229","128.2108847,37.8097212","127.9554137,37.7627141","127.0228777,38.0185981","126.9908151,37.9032331","127.5006917,37.6730047","127.5712494,37.7190577","127.2502872,38.0175885","127.692286,37.7445229",,,,"127.9554137,37.7627141","127.692286,37.7445229"
,"127.9945992,37.8086665","128.6673375,36.4981025","129.4639169,35.9890249","128.6449494,36.5696747","127.7344589,36.9946938",,,"129.258358,35.5641025","127.7613483,37.2451518","127.5715377,37.7191594",,"127.6935946,37.7449182","128.2111535,37.8099098","127.9553088,37.7630111","127.0232777,38.0187529","126.9911571,37.903615","127.5021364,37.6735995","127.5715377,37.7191594","127.2504935,38.01788","127.6935946,37.7449182",,,,"127.9553088,37.7630111","127.6935946,37.7449182"
,"127.9949744,37.8094076","128.6676508,36.4987449","129.4640703,35.9891756","128.6449423,36.5697234","127.7351292,36.9944905",,,"129.2593009,35.5650912","127.7616204,37.2455677","127.5725457,37.7195157",,"127.6941898,37.7450948","128.2122909,37.8107645","127.9553004,37.763122","127.0239908,38.0189514","126.9917554,37.9042746","127.5031842,37.6740394","127.5725457,37.7195157","127.2516465,38.0198761","127.6941898,37.7450948",,,,"127.9553004,37.763122","127.6941898,37.7450948"
,"127.9951994,37.809925","128.667963,36.4998281","129.4642968,35.9893161","128.6448593,36.5703065","127.735383,36.9944314",,,"129.2599195,35.5657331","127.7618201,37.2459404","127.5728102,37.7196092",,"127.6964742,37.7457742","128.2124122,37.8108557","127.9553227,37.763249","127.0248483,38.0191838","126.9918107,37.9043397","127.5047027,37.6746631","127.5728102,37.7196092","127.2516987,38.0199582","127.6964742,37.7457742",,,,"127.9553227,37.763249","127.6964742,37.7457742"
,"127.9952283,37.8099879","128.6680124,36.4999998","129.4645015,35.9893876","128.6447873,36.5708075","127.7362366,36.9942558",,,"129.2601938,35.5660148","127.7619655,37.2462457","127.5735287,37.7198639",,"127.6987438,37.746395","128.2126972,37.8110757","127.9553583,37.7633083","127.0248551,38.0191856","126.9919258,37.9044727","127.5047118,37.6746667","127.5735287,37.7198639","127.2517066,38.0199709","127.6987438,37.746395",,,,"127.9553583,37.7633083","127.6987438,37.746395"
,"127.9953851,37.8103343","128.6683492,36.5012324","129.4648177,35.9894356","128.6446989,36.5711807","127.7373374,36.9940832",,,"129.2612123,35.5670764","127.7623169,37.2471066","127.5744333,37.7201616",,"127.6998773,37.7466428","128.2130531,37.8113494","127.9554431,37.7634486","127.0273672,38.0198978","126.9922633,37.9048536","127.5072248,37.6756832","127.5744333,37.7201616","127.2517281,38.0200079","127.6998773,37.7466428",,,,"127.9554431,37.7634486","127.6998773,37.7466428"
,"127.9954289,37.8104314","128.6687619,36.5026915","129.4649895,35.9894292","128.6445864,36.5716577","127.7391616,36.9938082",,,"129.2622454,35.5681494","127.7627647,37.2481369","127.5830239,37.7231078",,"127.7011494,37.7469498","128.2149191,37.8131695","127.9558613,37.7638751","127.0276094,38.0199628","126.9928023,37.9055436","127.5072599,37.6756977","127.5830239,37.7231078","127.2519071,38.0203246","127.7011494,37.7469498",,,,"127.9558613,37.7638751","127.7011494,37.7469498"
,"127.9955246,37.810641","128.6688404,36.5029341","129.4651504,35.9893887","128.6442122,36.5725078","127.7394165,36.9937338",,,"129.2630236,35.5689719","127.7631072,37.2490249","127.5835052,37.7232724",,"127.7034704,37.7476885","128.2161631,37.8146978","127.9560621,37.764033","127.0287421,38.0202801","126.9929081,37.905709","127.5095984,37.6766547","127.5835052,37.7232724","127.2524677,38.0213199","127.7034704,37.7476885",,,,"127.9560621,37.764033","127.7034704,37.7476885"
,"127.9959742,37.8116162","128.6689247,36.5031992","129.4652076,35.9893706","128.6437368,36.5732326","127.740014,36.9936415",,,"129.2640666,35.5700403","127.7635255,37.2499993","127.5837243,37.723347",,"127.7037249,37.7477854","128.2173354,37.8165608","127.9564123,37.7642993","127.02981,38.0205782","126.9931684,37.9062446","127.5097492,37.676716","127.5837243,37.723347","127.252539,38.0214471","127.7037249,37.7477854",,,,"127.9564123,37.7642993","127.7037249,37.7477854"
,"127.9967654,37.8130567","128.6690115,36.5034742","129.4653341,35.9892369","128.6430248,36.5740661","127.7406115,36.9935159",,,"129.2642962,35.570247","127.7637689,37.2505774","127.5843941,37.7235755",,"127.7046158,37.7481236","128.2181202,37.8181712","127.956637,37.7644742","127.0307665,38.0208344","126.9932099,37.9063313","127.5102788,37.6769043","127.5843941,37.7235755","127.2526681,38.0216772","127.7046158,37.7481236",,,,"127.956637,37.7644742","127.7046158,37.7481236"
,"127.9970178,37.8135901","128.6690875,36.5036997","129.4653974,35.9891493","128.6422117,36.5747833","127.7407732,36.9934768",,,"129.2646193,35.570538","127.7640383,37.251197","127.5845995,37.7236466",,"127.7050294,37.7482807","128.2185166,37.8193404","127.956849,37.7646077","127.0307722,38.0208362","126.993354,37.9067114","127.5108992,37.6771242","127.5845995,37.7236466","127.2526953,38.021726","127.7050294,37.7482807",,,,"127.956849,37.7646077","127.7050294,37.7482807"
,"127.9972199,37.8142463","128.6692998,36.5040826","129.4654368,35.9889963","128.6414665,36.5754107","127.7409866,36.993425",,,"129.2647442,35.5706506","127.7642406,37.2516617","127.5850695,37.7238103",,"127.7057293,37.7485309","128.2189592,37.8208087","127.957225,37.7648162","127.0310952,38.0209312","126.9934174,37.9069207","127.5123497,37.6776495","127.5850695,37.7238103","127.252718,38.0217657","127.7057293,37.7485309",,,,"127.957225,37.7648162","127.7057293,37.7485309"
,"127.9974673,37.815052","128.6694741,36.5043828","129.4654332,35.9888945","128.6408333,36.5759774","127.742253,36.9930375",,,"129.2651535,35.5709971","127.7643883,37.2519633","127.5859107,37.7241017",,"127.7061463,37.7486663","128.2193627,37.8219878","127.9580849,37.765259","127.0327351,38.021392","126.9934745,37.9072166","127.5136108,37.6780316","127.5859107,37.7241017","127.2528301,38.0219669","127.7061463,37.7486663",,,,"127.9580849,37.765259","127.7061463,37.7486663"
,"127.9977818,37.8158654","128.6696243,36.5045716","129.4653881,35.9887763","128.6408003,36.5760093","127.7423246,36.9932916",,,"129.2655881,35.571345","127.76468,37.2525152","127.5877134,37.7247187",,"127.7065542,37.748799","128.2194773,37.8223224","127.958443,37.7655145","127.0329728,38.021456","126.9935623,37.9078497","127.5145329,37.6783001","127.5877134,37.7247187","127.2528992,38.0220914","127.7065542,37.748799",,,,"127.958443,37.7655145","127.7065542,37.748799"
,"127.9980125,37.8163791","128.6697996,36.5047916","129.4652884,35.9886463","128.6404365,36.5763499","127.742387,36.9934825",,,"129.2659284,35.5716177","127.7648501,37.2527988","127.590589,37.7257341",,"127.7066371,37.7488259","128.2196111,37.8226451","127.9589772,37.76579","127.0341716,38.021787","126.9936169,37.908187","127.5159097,37.6786514","127.590589,37.7257341","127.2531122,38.0224244","127.7066371,37.7488259",,,,"127.9589772,37.76579","127.7066371,37.7488259"
,"127.9980908,37.8165347","128.670237,36.5052164","129.4652139,35.9885926","128.6392991,36.5775165","127.7424371,36.9936744",,,"129.2665782,35.5721122","127.7651174,37.2531371","127.5909897,37.7258708",,"127.7076766,37.7491188","128.2200447,37.8236556","127.9592574,37.765935","127.0350209,38.0220608","126.9936289,37.9082592","127.517257,37.6789946","127.5909897,37.7258708","127.2534369,38.0227748","127.7076766,37.7491188",,,,"127.9592574,37.765935","127.7076766,37.7491188"
,"127.9982324,37.8168153","128.671024,36.5057992","129.4651453,35.9885549","128.6382618,36.5786577","127.7424871,36.9938663",,,"129.2671442,35.5725104","127.7652783,37.2533495","127.5917276,37.7261163",,"127.7083525,37.7492879","128.2201834,37.8238963","127.9596618,37.7661578","127.0352597,38.0221383","126.9936509,37.9083665","127.5206617,37.679863","127.5917276,37.7261163","127.2537994,38.0230658","127.7083525,37.7492879",,,,"127.9596618,37.7661578","127.7083525,37.7492879"
,"127.9982623,37.8168747","128.6712109,36.5059001","129.465069,35.9885192","128.6372068,36.5799551","127.7425815,36.9942213",,,"129.2678979,35.5730151","127.7655491,37.2537076","127.5925166,37.7263779",,"127.7085558,37.7493326","128.2207313,37.8248528","127.9597325,37.7662071","127.0358428,38.0223506","126.993674,37.9084829","127.5240506,37.6807267","127.5925166,37.7263779","127.2542122,38.0232911","127.7085558,37.7493326",,,,"127.9597325,37.7662071","127.7085558,37.7493326"
,"127.9983566,37.8170401","128.6713494,36.5059745","129.4649684,35.9884911","128.635926,36.5814889","127.742627,36.9943961",,,"129.2686688,35.5734987","127.7659952,37.2542348","127.5942865,37.726966",,"127.7094803,37.7495212","128.2212282,37.825596","127.9599993,37.7663908","127.0364054,38.0225728","126.9936983,37.9085912","127.5271447,37.6815399","127.5942865,37.726966","127.2546389,38.0234677","127.7094803,37.7495212",,,,"127.9599993,37.7663908","127.7094803,37.7495212"
,"127.9985369,37.817316","128.6717674,36.5061506","129.4648424,35.9884616","128.6343993,36.5833325","127.7426652,36.9943933",,,"129.2692627,35.5738632","127.7661253,37.2543635","127.5952231,37.7272906",,"127.7105331,37.7496942","128.2217374,37.826304","127.9603495,37.7666499","127.036861,38.0227728","126.9937457,37.9088041","127.5278286,37.6817345","127.5952231,37.7272906","127.2548711,38.0235439","127.7105331,37.7496942",,,,"127.9603495,37.7666499","127.7105331,37.7496942"
,"127.9989871,37.8178748","128.6717753,36.5061542","129.4645358,35.988445","128.6340733,36.5837422","127.7427293,36.994404",,,"129.2696853,35.574113","127.766157,37.2543949","127.5956159,37.7274264",,"127.7107908,37.7497334","128.2224664,37.82719","127.9607367,37.7670243","127.0370144,38.0228401","126.9938049,37.9089747","127.5282063,37.6818471","127.5956159,37.7274264","127.2552114,38.0236356","127.7107908,37.7497334",,,,"127.9607367,37.7670243","127.7107908,37.7497334"
