0,1,2
"127.9881574,35.7075551","128.162479,36.6003787","128.162479,36.6003787"
"127.989165,35.7070929","128.1625193,36.5998628","128.1625193,36.5998628"
"127.9897128,35.7068437","128.1625597,36.5993542","128.1625597,36.5993542"
"127.990318,35.7065689","128.1625624,36.5982327","128.1625624,36.5982327"
"127.9915485,35.70605","128.1624493,36.5971579","128.1624493,36.5971579"
"127.9932642,35.7053325","128.162349,36.5965499","128.162349,36.5965499"
"127.9937757,35.7051004","128.1621662,36.595699","128.1621662,36.595699"
"127.9953167,35.7043908","128.1618811,36.5947829","128.1618811,36.5947829"
"127.9988937,35.7027757","128.1615481,36.5938779","128.1615481,36.5938779"
"127.9999378,35.7023431","128.1613886,36.5935281","128.1613886,36.5935281"
"127.9999995,35.7023176","128.1611414,36.5929885","128.1611414,36.5929885"
"128.0014449,35.7018977","128.1609542,36.5926669","128.1609542,36.5926669"
"128.0016646,35.7018499","128.1605979,36.5920558","128.1605979,36.5920558"
"128.002296,35.7017129","128.1603237,36.5916183","128.1603237,36.5916183"
"128.0030292,35.7015909","128.1598112,36.5909117","128.1598112,36.5909117"
"128.0038774,35.7014755","128.159323,36.5902914","128.159323,36.5902914"
"128.0044244,35.701448","128.1587304,36.5896195","128.1587304,36.5896195"
"128.0046156,35.7014391","128.1585623,36.589441","128.1585623,36.589441"
"128.0050355,35.7014238","128.1579625,36.5888341","128.1579625,36.5888341"
"128.0055008,35.7014065","128.1574037,36.5883242","128.1574037,36.5883242"
"128.0064285,35.7014495","128.1565221,36.587579","128.1565221,36.587579"
"128.0081492,35.7015648","128.1559367,36.5871008","128.1559367,36.5871008"
"128.0097118,35.7016773","128.1548743,36.5862494","128.1548743,36.5862494"
"128.0106694,35.7017435","128.1548371,36.5862162","128.1548371,36.5862162"
"128.0113208,35.7017894","128.1547244,36.5861078","128.1547244,36.5861078"
"128.0150078,35.7020478","128.1545239,36.5859331","128.1545239,36.5859331"
"128.0162706,35.7021272","128.1544643,36.5858847","128.1544643,36.5858847"
"128.0183518,35.7022589","128.1534993,36.5850579","128.1534993,36.5850579"
"128.0189888,35.7022985","128.1527359,36.5844058","128.1527359,36.5844058"
"128.0201709,35.7023736","128.1526819,36.5843556","128.1526819,36.5843556"
"128.0222414,35.7025549","128.1515778,36.5833331","128.1515778,36.5833331"
"128.0227603,35.7026284","128.1513183,36.5830469","128.1513183,36.5830469"
"128.0233854,35.7027204","128.150931,36.5825866","128.150931,36.5825866"
"128.0244578,35.7029159","128.1505196,36.5820425","128.1505196,36.5820425"
"128.0253403,35.7031338","128.1502808,36.5816931","128.1502808,36.5816931"
"128.0257532,35.7032312","128.1498318,36.5809284","128.1498318,36.5809284"
"128.0262857,35.703356","128.1494874,36.5801163","128.1494874,36.5801163"
"128.0275918,35.7037876","128.1494805,36.5800956","128.1494805,36.5800956"
"128.0281846,35.7039986","128.1492618,36.5794747","128.1492618,36.5794747"
"128.0287775,35.7042205","128.1490491,36.578633","128.1490491,36.578633"
"128.0312133,35.7053071","128.1489683,36.5781917","128.1489683,36.5781917"
"128.0317565,35.7055409","128.1489624,36.5781575","128.1489624,36.5781575"
"128.0324181,35.7057923","128.1488761,36.5769301","128.1488761,36.5769301"
"128.0332237,35.7060808","128.1488752,36.5766876","128.1488752,36.5766876"
"128.0342028,35.7063695","128.1488995,36.5753163","128.1488995,36.5753163"
"128.0351341,35.7066088","128.1489697,36.5731569","128.1489697,36.5731569"
"128.0358172,35.7067753","128.1490241,36.5716412","128.1490241,36.5716412"
"128.0367139,35.7069561","128.1490242,36.570316","128.1490242,36.570316"
"128.0378249,35.7071243","128.148975,36.5693742","128.148975,36.5693742"
"128.0386514,35.707236","128.1488866,36.5684326","128.1488866,36.5684326"
"128.0392122,35.7072849","128.1488121,36.5678083","128.1488121,36.5678083"
"128.0393084,35.7072925","128.1487138,36.567148","128.1487138,36.567148"
"128.0398493,35.7073397","128.1486996,36.5670498","128.1486996,36.5670498"
"128.0402087,35.707357","128.148412,36.5656658","128.148412,36.5656658"
"128.0409285,35.7073781","128.1480368,36.5643661","128.1480368,36.5643661"
"128.0421134,35.7073566","128.1476248,36.5630666","128.1476248,36.5630666"
"128.0431833,35.7073373","128.1475249,36.5627498","128.1475249,36.5627498"
"128.0509094,35.7071904","128.1472372,36.5616164","128.1472372,36.5616164"
"128.0525153,35.7071452","128.1471035,36.5609942","128.1471035,36.5609942"
"128.0538792,35.7071137","128.1469873,36.5604575","128.1469873,36.5604575"
"128.0580372,35.707016","128.1468494,36.5596081","128.1468494,36.5596081"
"128.0594505,35.7069355","128.1467243,36.5586749","128.1467243,36.5586749"
"128.0606926,35.7068639","128.1466583,36.5578567","128.1466583,36.5578567"
"128.0621699,35.7067741","128.1465238,36.5561987","128.1465238,36.5561987"
"128.0623268,35.7067643","128.1464914,36.5557923","128.1464914,36.5557923"
"128.0633027,35.7067264","128.1464368,36.5551408","128.1464368,36.5551408"
"128.0636519,35.7067203","128.1462978,36.5533458","128.1462978,36.5533458"
"128.0642654,35.7067066","128.1462746,36.5529745","128.1462746,36.5529745"
"128.0661598,35.7066634","128.1459619,36.5488329","128.1459619,36.5488329"
"128.0690843,35.7066027","128.1459241,36.5480497","128.1459241,36.5480497"
"128.069228,35.7065994","128.145937,36.5475917","128.145937,36.5475917"
"128.0706208,35.7065892","128.1459498,36.5471165","128.1459498,36.5471165"
"128.0732151,35.7065669","128.1460489,36.5463966","128.1460489,36.5463966"
"128.0741716,35.706602","128.146122,36.546059","128.146122,36.546059"
"128.0748761,35.7066582","128.1462967,36.5454324","128.1462967,36.5454324"
"128.0769423,35.7068268","128.1465595,36.5446602","128.1465595,36.5446602"
"128.0791462,35.7070768","128.1467162,36.5442925","128.1467162,36.5442925"
"128.0832667,35.7077602","128.1470053,36.5437212","128.1470053,36.5437212"
"128.084794,35.7079989","128.1475993,36.5427416","128.1475993,36.5427416"
"128.0859536,35.7081474","128.1479872,36.5422329","128.1479872,36.5422329"
"128.0865067,35.7082006","128.1485494,36.5415916","128.1485494,36.5415916"
"128.0870145,35.7082495","128.1491114,36.5410665","128.1491114,36.5410665"
"128.0880775,35.708339","128.1492501,36.5409513","128.1492501,36.5409513"
"128.0885963,35.7083825","128.1496617,36.5406083","128.1496617,36.5406083"
"128.090775,35.7085197","128.150299,36.5401333","128.150299,36.5401333"
"128.0920801,35.7086025","128.1509747,36.5397077","128.1509747,36.5397077"
"128.0936186,35.708704","128.1515996,36.5393491","128.1515996,36.5393491"
"128.0983258,35.7090206","128.1519434,36.5391895","128.1519434,36.5391895"
"128.1021614,35.7092657","128.1526745,36.5388492","128.1526745,36.5388492"
"128.1034037,35.7093767","128.1526924,36.5388428","128.1526924,36.5388428"
"128.1064144,35.7094391","128.1535132,36.5385399","128.1535132,36.5385399"
"128.1075572,35.7094054","128.1550465,36.5379474","128.1550465,36.5379474"
"128.108638,35.7093638","128.1563705,36.5374398","128.1563705,36.5374398"
"128.1103828,35.7092576","128.157962,36.5368576","128.157962,36.5368576"
"128.1118956,35.7091886","128.1583394,36.5367113","128.1583394,36.5367113"
"128.1136222,35.7088778","128.1597137,36.5362061","128.1597137,36.5362061"
"128.1145217,35.7086848","128.1602171,36.5360212","128.1602171,36.5360212"
"128.1157624,35.7084503","128.1602449,36.5360111","128.1602449,36.5360111"
"128.116767,35.7082631","128.1606614,36.5358583","128.1606614,36.5358583"
"128.1172647,35.7081559","128.1619497,36.5353661","128.1619497,36.5353661"
"128.1174181,35.7081245","128.1633123,36.5348077","128.1633123,36.5348077"
"128.1207137,35.707443","128.164574,36.5342165","128.164574,36.5342165"
"128.1215526,35.7072773","128.1655001,36.5336975","128.1655001,36.5336975"
"128.123976,35.7067508","128.1660983,36.5333624","128.1660983,36.5333624"
"128.124999,35.7065228","128.1670973,36.5327483","128.1670973,36.5327483"
"128.1256685,35.7063363","128.1671739,36.5326992","128.1671739,36.5326992"
"128.126103,35.7062015","128.1675026,36.5324693","128.1675026,36.5324693"
"128.1271384,35.7058661","128.1676869,36.5323412","128.1676869,36.5323412"
"128.1280359,35.7055738","128.1683494,36.5318326","128.1683494,36.5318326"
"128.1291953,35.7051314","128.1690315,36.5312564","128.1690315,36.5312564"
"128.1304151,35.7046318","128.1690991,36.5311992","128.1690991,36.5311992"
"128.1333297,35.7031875","128.1692632,36.5310504","128.1692632,36.5310504"
"128.1355356,35.7020191","128.1695269,36.53081","128.1695269,36.53081"
"128.1380681,35.7006415","128.1700124,36.5303665","128.1700124,36.5303665"
"128.1397836,35.6996695","128.1705115,36.5298291","128.1705115,36.5298291"
"128.1401137,35.699482","128.1706244,36.5297077","128.1706244,36.5297077"
"128.1456792,35.6964877","128.1715511,36.5286224","128.1715511,36.5286224"
"128.1462383,35.6961836","128.1718693,36.5282105","128.1718693,36.5282105"
"128.1471593,35.6956755","128.1727074,36.5269653","128.1727074,36.5269653"
"128.1480475,35.6952154","128.1731741,36.5261729","128.1731741,36.5261729"
"128.1493486,35.6946828","128.1736616,36.5253246","128.1736616,36.5253246"
"128.1496064,35.6945786","128.1740746,36.5245244","128.1740746,36.5245244"
"128.150199,35.6943383","128.1750492,36.5226582","128.1750492,36.5226582"
"128.1523926,35.6936069","128.1751777,36.5224087","128.1751777,36.5224087"
"128.1534412,35.6933019","128.1757126,36.5213671","128.1757126,36.5213671"
"128.1546667,35.693004","128.1761365,36.5205417","128.1761365,36.5205417"
"128.1558088,35.6927904","128.1767868,36.5192831","128.1767868,36.5192831"
"128.1577949,35.6925109","128.1775242,36.5177743","128.1775242,36.5177743"
"128.158852,35.6924384","128.1780748,36.5166245","128.1780748,36.5166245"
"128.1610193,35.6922958","128.1792574,36.5143117","128.1792574,36.5143117"
"128.1617044,35.6922785","128.1795374,36.5137665","128.1795374,36.5137665"
"128.1625621,35.6922828","128.1809048,36.5111318","128.1809048,36.5111318"
"128.1632618,35.692297","128.1815365,36.5099499","128.1815365,36.5099499"
"128.1634122,35.6922997","128.1820622,36.5090165","128.1820622,36.5090165"
"128.1646261,35.6923507","128.1828373,36.5077581","128.1828373,36.5077581"
"128.1656369,35.69242","128.1839992,36.5060413","128.1839992,36.5060413"
"128.1662884,35.6924831","128.1849243,36.5048244","128.1849243,36.5048244"
"128.1668581,35.692544","128.1863616,36.502941","128.1863616,36.502941"
"128.1673593,35.6926088","128.1866487,36.5025743","128.1866487,36.5025743"
"128.1678627,35.6926718","128.1884036,36.5002581","128.1884036,36.5002581"
"128.1685921,35.6927949","128.1886124,36.5","128.1886124,36.5"
"128.1693348,35.6929269","128.1886929,36.4998931","128.1886929,36.4998931"
"128.1698895,35.6930348","128.1889832,36.499511","128.1889832,36.499511"
"128.1707942,35.6932416","128.1904622,36.4975661","128.1904622,36.4975661"
"128.1716736,35.6934594","128.1912621,36.4964913","128.1912621,36.4964913"
"128.172755,35.693777","128.1919489,36.4954993","128.1919489,36.4954993"
"128.1730741,35.6938708","128.192923,36.4940477","128.192923,36.4940477"
"128.173851,35.6941234","128.1938993,36.4925915","128.1938993,36.4925915"
"128.175921,35.6948899","128.1972239,36.4875742","128.1972239,36.4875742"
"128.1769232,35.6952458","128.1978826,36.4865823","128.1978826,36.4865823"
"128.177669,35.6954815","128.1988491,36.4848079","128.1988491,36.4848079"
"128.1784189,35.6956702","128.1992999,36.483791","128.1992999,36.483791"
"128.178841,35.6957904","128.1996995,36.4827916","128.1996995,36.4827916"
"128.1794279,35.6959233","128.1999371,36.4821493","128.1999371,36.4821493"
"128.1800823,35.6960611","128.2000851,36.4817184","128.2000851,36.4817184"
"128.1801897,35.696075","128.2001123,36.4816416","128.2001123,36.4816416"
"128.1808668,35.696164","128.2001253,36.4815983","128.2001253,36.4815983"
"128.1813681,35.6962306","128.2004124,36.4806329","128.2004124,36.4806329"
"128.1820394,35.6962791","128.2007366,36.4793166","128.2007366,36.4793166"
"128.1825547,35.6963032","128.2009739,36.4780242","128.2009739,36.4780242"
"128.183135,35.696308","128.2011244,36.4767666","128.2011244,36.4767666"
"128.1843696,35.6962992","128.2011807,36.4757043","128.2011807,36.4757043"
"128.1851431,35.6962804","128.2011997,36.4753328","128.2011997,36.4753328"
"128.1852758,35.6962832","128.201199,36.4742663","128.201199,36.4742663"
"128.1870714,35.6962279","128.2011621,36.4735165","128.2011621,36.4735165"
"128.1876726,35.6962209","128.201012,36.4717243","128.201012,36.4717243"
"128.1888497,35.6962178","128.2007865,36.4689914","128.2007865,36.4689914"
"128.1895272,35.6962157","128.2006185,36.4670631","128.2006185,36.4670631"
"128.1901132,35.6962403","128.2004404,36.4650151","128.2004404,36.4650151"
"128.1901873,35.6962435","128.2004243,36.464833","128.2004243,36.464833"
"128.1920589,35.6964049","128.2002284,36.4624146","128.2002284,36.4624146"
"128.1929355,35.6965432","128.2000217,36.4596509","128.2000217,36.4596509"
"128.1934245,35.6966044","128.1999852,36.4589416","128.1999852,36.4589416"
"128.1944487,35.6968113","128.1999947,36.4587558","128.1999947,36.4587558"
"128.1946891,35.6968739","128.2000191,36.4581228","128.2000191,36.4581228"
"128.1959852,35.6972064","128.2001123,36.4570666","128.2001123,36.4570666"
"128.1970866,35.697521","128.2002368,36.4563916","128.2002368,36.4563916"
"128.1987045,35.6981202","128.200412,36.4556495","128.200412,36.4556495"
"128.1996431,35.6985195","128.2005865,36.4550742","128.2005865,36.4550742"
"128.2023358,35.6997995","128.2009744,36.4540325","128.2009744,36.4540325"
"128.2025167,35.6998859","128.2010029,36.4539692","128.2010029,36.4539692"
"128.2025234,35.6998895","128.2011998,36.4535326","128.2011998,36.4535326"
"128.2041554,35.700704","128.201475,36.4529829","128.201475,36.4529829"
"128.2042886,35.7007672","128.2017495,36.4524909","128.2017495,36.4524909"
"128.2088534,35.7029837","128.2021497,36.4518241","128.2021497,36.4518241"
"128.2098857,35.7034726","128.202425,36.4514159","128.202425,36.4514159"
"128.2110581,35.7039156","128.2034866,36.4499745","128.2034866,36.4499745"
"128.2123452,35.7043425","128.205925,36.4467913","128.205925,36.4467913"
"128.2126124,35.7044284","128.2070177,36.4453469","128.2070177,36.4453469"
"128.2142501,35.7048641","128.2074796,36.4447356","128.2074796,36.4447356"
"128.2155315,35.7051405","128.208849,36.4429245","128.208849,36.4429245"
"128.216612,35.7053189","128.2108248,36.4403245","128.2108248,36.4403245"
"128.2170833,35.705372","128.211107,36.4399523","128.211107,36.4399523"
"128.2178922,35.7054627","128.2113749,36.4395991","128.2113749,36.4395991"
"128.2190845,35.7055386","128.2117668,36.4390162","128.2117668,36.4390162"
"128.2203822,35.7055344","128.2118613,36.438857","128.2118613,36.438857"
"128.2214242,35.7054795","128.2122811,36.4381513","128.2122811,36.4381513"
"128.2223441,35.7053811","128.2126372,36.4374496","128.2126372,36.4374496"
"128.2223584,35.7053792","128.213024,36.4365494","128.213024,36.4365494"
"128.2232591,35.7052268","128.2132993,36.4357914","128.2132993,36.4357914"
"128.224542,35.7049324","128.2135465,36.4348893","128.2135465,36.4348893"
"128.2256755,35.7046127","128.2136416,36.4344281","128.2136416,36.4344281"
"128.226005,35.704507","128.2137618,36.4337828","128.2137618,36.4337828"
"128.2270218,35.704124","128.2138615,36.4326165","128.2138615,36.4326165"
"128.2300668,35.702626","128.2138869,36.4317329","128.2138869,36.4317329"
"128.2321411,35.7016045","128.2138869,36.4314832","128.2138869,36.4314832"
"128.2333246,35.7010897","128.2138644,36.4312264","128.2138644,36.4312264"
"128.2337466,35.7009348","128.2138145,36.4306488","128.2138145,36.4306488"
"128.2346658,35.7006524","128.2138121,36.4306245","128.2138121,36.4306245"
"128.2352846,35.7005034","128.2136366,36.4294915","128.2136366,36.4294915"
"128.235983,35.7003657","128.213328,36.4279508","128.213328,36.4279508"
"128.2365835,35.7002791","128.2133151,36.4278887","128.2133151,36.4278887"
"128.2370936,35.700221","128.2132228,36.4274277","128.2132228,36.4274277"
"128.2377112,35.7001929","128.2131558,36.4270603","128.2131558,36.4270603"
"128.2380008,35.7001893","128.2130037,36.4257973","128.2130037,36.4257973"
"128.2384893,35.7001863","128.2129776,36.4250104","128.2129776,36.4250104"
"128.2393131,35.7002146","128.2129991,36.4240664","128.2129991,36.4240664"
"128.2401949,35.7003111","128.2130907,36.4233536","128.2130907,36.4233536"
"128.2405858,35.7003853","128.213097,36.4233103","128.213097,36.4233103"
"128.2412336,35.7005075","128.2131729,36.422833","128.2131729,36.422833"
"128.2416277,35.7005799","128.2131941,36.4227039","128.2131941,36.4227039"
"128.2429664,35.7008259","128.2133613,36.4219565","128.2133613,36.4219565"
"128.2442011,35.701068","128.2135345,36.4213893","128.2135345,36.4213893"
"128.2452095,35.7012223","128.213603,36.4211942","128.213603,36.4211942"
"128.2457052,35.7012742","128.2138705,36.4204353","128.2138705,36.4204353"
"128.2463558,35.7013486","128.2142899,36.4195782","128.2142899,36.4195782"
"128.246639,35.7013658","128.2149417,36.4184077","128.2149417,36.4184077"
"128.2482272,35.7014641","128.2150848,36.4181941","128.2150848,36.4181941"
"128.2499989,35.7015658","128.2153302,36.4178302","128.2153302,36.4178302"
"128.250126,35.7015659","128.2159846,36.4169491","128.2159846,36.4169491"
"128.2510924,35.7015978","128.216223,36.4166664","128.216223,36.4166664"
"128.2515513,35.7016201","128.216961,36.415893","128.216961,36.415893"
"128.2520944,35.7016609","128.2171445,36.4157188","128.2171445,36.4157188"
"128.2525092,35.7016926","128.2176841,36.4152053","128.2176841,36.4152053"
"128.2529597,35.7017484","128.2184244,36.4145662","128.2184244,36.4145662"
"128.2531622,35.7017715","128.2192746,36.4138741","128.2192746,36.4138741"
"128.2534643,35.7018129","128.2201871,36.4131582","128.2201871,36.4131582"
"128.2539248,35.7018803","128.2209243,36.4125498","128.2209243,36.4125498"
"128.2546679,35.7020271","128.2218853,36.4117768","128.2218853,36.4117768"
"128.2549658,35.7020947","128.2222927,36.4114489","128.2222927,36.4114489"
"128.2557117,35.7023037","128.2230366,36.4108494","128.2230366,36.4108494"
"128.2564201,35.7025237","128.2233995,36.4105326","128.2233995,36.4105326"
"128.2565753,35.7025723","128.2234748,36.4104744","128.2234748,36.4104744"
"128.2572221,35.7028198","128.2239364,36.4100993","128.2239364,36.4100993"
"128.2580003,35.7031665","128.2243246,36.4097408","128.2243246,36.4097408"
"128.2585924,35.7034838","128.2245369,36.4095493","128.2245369,36.4095493"
"128.2592226,35.7038423","128.2248243,36.4092663","128.2248243,36.4092663"
"128.2594438,35.7039743","128.2252749,36.4087912","128.2252749,36.4087912"
"128.2603259,35.7045584","128.225724,36.4082665","128.225724,36.4082665"
"128.2607554,35.7048487","128.2259742,36.4079494","128.2259742,36.4079494"
"128.2611884,35.705166","128.2264741,36.4072576","128.2264741,36.4072576"
"128.2626326,35.7062695","128.226737,36.4068666","128.226737,36.4068666"
"128.2636403,35.7069177","128.2271999,36.4061579","128.2271999,36.4061579"
"128.264268,35.7072419","128.2277866,36.4053249","128.2277866,36.4053249"
"128.26478,35.7074992","128.2282243,36.4047913","128.2282243,36.4047913"
"128.2653271,35.7077211","128.2285232,36.404427","128.2285232,36.404427"
"128.2656787,35.707846","128.2285871,36.4043491","128.2285871,36.4043491"
"128.2660281,35.70797","128.2291617,36.4037749","128.2291617,36.4037749"
"128.2665847,35.7081369","128.2294492,36.4035081","128.2294492,36.4035081"
"128.2671286,35.708256","128.2300367,36.4030159","128.2300367,36.4030159"
"128.267679,35.7083589","128.2308243,36.4024495","128.2308243,36.4024495"
"128.2682955,35.7084424","128.2313864,36.4020908","128.2313864,36.4020908"
"128.2689582,35.7084977","128.2318623,36.4018247","128.2318623,36.4018247"
"128.2697932,35.7085329","128.232587,36.4014497","128.232587,36.4014497"
"128.2703105,35.7085287","128.2337617,36.4008998","128.2337617,36.4008998"
"128.270822,35.7084957","128.2346623,36.4004913","128.2346623,36.4004913"
"128.2721177,35.7083945","128.2353115,36.4001582","128.2353115,36.4001582"
"128.2741104,35.7082312","128.2356497,36.3999497","128.2356497,36.3999497"
"128.275031,35.7082126","128.2359867,36.3997331","128.2359867,36.3997331"
"128.2757121,35.708229","128.2360033,36.3997212","128.2360033,36.3997212"
"128.2766769,35.708312","128.236524,36.3993583","128.236524,36.3993583"
"128.2775126,35.7084211","128.2368249,36.3991077","128.2368249,36.3991077"
"128.2776178,35.7084394","128.2373625,36.398641","128.2373625,36.398641"
"128.2778515,35.7084865","128.2378374,36.3981494","128.2378374,36.3981494"
"128.2783078,35.7085773","128.238112,36.3978331","128.238112,36.3978331"
"128.2787621,35.7086907","128.2384743,36.3973494","128.2384743,36.3973494"
"128.2791367,35.7087875","128.2386749,36.3970913","128.2386749,36.3970913"
"128.2797134,35.708974","128.2388868,36.3967411","128.2388868,36.3967411"
"128.2809489,35.7093888","128.239312,36.3959577","128.239312,36.3959577"
"128.2812929,35.7095227","128.2396637,36.3951848","128.2396637,36.3951848"
"128.2817479,35.709701","128.2398493,36.3947662","128.2398493,36.3947662"
"128.2824046,35.709933","128.2401119,36.3938829","128.2401119,36.3938829"
"128.282855,35.7100923","128.2403248,36.392816","128.2403248,36.392816"
"128.2831112,35.7101835","128.2405245,36.3916491","128.2405245,36.3916491"
"128.285128,35.7109034","128.2405997,36.3907615","128.2405997,36.3907615"
"128.287024,35.7115816","128.2405994,36.3907237","128.2405994,36.3907237"
"128.2888191,35.7122326","128.2405936,36.389998","128.2405936,36.389998"
"128.2904023,35.7128091","128.240549,36.3888245","128.240549,36.3888245"
"128.2906775,35.7129146","128.2404061,36.3858657","128.2404061,36.3858657"
"128.2907963,35.7129679","128.2402854,36.3836019","128.2402854,36.3836019"
"128.2913405,35.7132132","128.240237,36.3829666","128.240237,36.3829666"
"128.2915626,35.7133127","128.240112,36.3817747","128.240112,36.3817747"
"128.2919092,35.7134917","128.2399893,36.3810596","128.2399893,36.3810596"
"128.2922242,35.7137069","128.2399244,36.3806832","128.2399244,36.3806832"
"128.2922543,35.7137274","128.2398244,36.3801249","128.2398244,36.3801249"
"128.2926475,35.7140278","128.2396172,36.3788523","128.2396172,36.3788523"
"128.2928869,35.7143093","128.2395247,36.3781497","128.2395247,36.3781497"
"128.2932301,35.7146983","128.2394621,36.3776579","128.2394621,36.3776579"
"128.2934234,35.7150126","128.2394116,36.3771579","128.2394116,36.3771579"
"128.2935792,35.7153425","128.2393365,36.3761667","128.2393365,36.3761667"
"128.2938182,35.7161406","128.2393117,36.3756665","128.2393117,36.3756665"
"128.2938704,35.7163837","128.239299,36.37515","128.239299,36.37515"
"128.2939596,35.7167997","128.239302,36.3747668","128.239302,36.3747668"
"128.2941544,35.7174917","128.2393092,36.3738707","128.2393092,36.3738707"
"128.294429,35.7182022","128.2393244,36.3727671","128.2393244,36.3727671"
"128.2946355,35.7186138","128.2393406,36.37154","128.2393406,36.37154"
"128.2948749,35.7190071","128.239336,36.3698786","128.239336,36.3698786"
"128.2949861,35.7191894","128.2393351,36.3696613","128.2393351,36.3696613"
"128.2959873,35.7204721","128.2393375,36.3695576","128.2393375,36.3695576"
"128.2962318,35.720823","128.2393244,36.3689997","128.2393244,36.3689997"
"128.2963957,35.7210752","128.2392997,36.3685076","128.2392997,36.3685076"
"128.2968717,35.721907","128.239277,36.3679957","128.239277,36.3679957"
"128.2971045,35.7225284","128.2392622,36.3678497","128.2392622,36.3678497"
"128.2971217,35.7225842","128.2392311,36.36762","128.2392311,36.36762"
"128.2973201,35.7231933","128.239108,36.3673368","128.239108,36.3673368"
"128.2977558,35.7246366","128.2390269,36.3667802","128.2390269,36.3667802"
"128.297904,35.7249782","128.2389964,36.3664928","128.2389964,36.3664928"
"128.2979209,35.7250124","128.2389415,36.3659973","128.2389415,36.3659973"
"128.298166,35.7255274","128.2389232,36.3658297","128.2389232,36.3658297"
"128.2985161,35.7261472","128.2388222,36.3654057","128.2388222,36.3654057"
"128.2987777,35.7265511","128.2387076,36.3651847","128.2387076,36.3651847"
"128.2989494,35.7268025","128.2384913,36.3649462","128.2384913,36.3649462"
"128.2998697,35.7279432","128.2382602,36.3647935","128.2382602,36.3647935"
"128.3023605,35.730993","128.2380412,36.3647317","128.2380412,36.3647317"
"128.3025003,35.7311489","128.2377947,36.3647242","128.2377947,36.3647242"
"128.3040348,35.7329924","128.2375822,36.3647661","128.2375822,36.3647661"
"128.3053887,35.7345674","128.237437,36.3648436","128.237437,36.3648436"
"128.3054726,35.7346624","128.2373717,36.3648936","128.2373717,36.3648936"
"128.305637,35.734848","128.2372876,36.3649581","128.2372876,36.3649581"
"128.3057866,35.7349876","128.2372039,36.3650677","128.2372039,36.3650677"
"128.3058402,35.7350378","128.2371335,36.3651655","128.2371335,36.3651655"
"128.3060989,35.735256","128.2371079,36.3652946","128.2371079,36.3652946"
"128.3067432,35.7357611","128.2371352,36.3654738","128.2371352,36.3654738"
"128.306915,35.7359078","128.2372002,36.3656213","128.2372002,36.3656213"
"128.3071322,35.7360632","128.2373421,36.3657773","128.2373421,36.3657773"
"128.3075018,35.7363087","128.23747,36.3658612","128.23747,36.3658612"
"128.3081071,35.7366806","128.2376659,36.3659574","128.2376659,36.3659574"
"128.3088008,35.7370456","128.2380905,36.3660648","128.2380905,36.3660648"
"128.3090565,35.7371791","128.2383816,36.366081","128.2383816,36.366081"
"128.3108542,35.7379","128.239461,36.3661248","128.239461,36.3661248"
"128.3117983,35.7381939","128.2397242,36.3661295","128.2397242,36.3661295"
"128.3121388,35.7382908","128.2410984,36.3662282","128.2410984,36.3662282"
"128.3123483,35.7383453","128.2419508,36.3663095","128.2419508,36.3663095"
"128.3126654,35.7384261","128.2430191,36.3664741","128.2430191,36.3664741"
"128.3134562,35.7386569","128.2435561,36.3665573","128.2435561,36.3665573"
"128.3137822,35.7387395","128.2442743,36.3667115","128.2442743,36.3667115"
"128.3148859,35.738961","128.2457863,36.3671105","128.2457863,36.3671105"
"128.3159515,35.7391332","128.2475672,36.367652","128.2475672,36.367652"
"128.319244,35.7395986","128.2488897,36.3680566","128.2488897,36.3680566"
"128.3196173,35.7396529","128.2493679,36.3682898","128.2493679,36.3682898"
"128.3223261,35.7400302","128.2499997,36.3684905","128.2499997,36.3684905"
"128.3237326,35.7402279","128.2505054,36.3686875","128.2505054,36.3686875"
"128.32487,35.740386","128.2507113,36.3687673","128.2507113,36.3687673"
"128.3254184,35.7404796","128.2519368,36.3692698","128.2519368,36.3692698"
"128.325959,35.7405706","128.2534284,36.3699717","128.2534284,36.3699717"
"128.3263701,35.7406498","128.2538776,36.3701997","128.2538776,36.3701997"
"128.3267969,35.7407533","128.2571543,36.3718603","128.2571543,36.3718603"
"128.3272261,35.7408693","128.2574276,36.3720001","128.2574276,36.3720001"
"128.3274723,35.7409362","128.2583228,36.3724587","128.2583228,36.3724587"
"128.3281946,35.7411584","128.2585916,36.3725877","128.2585916,36.3725877"
"128.3284566,35.7412612","128.2595561,36.3730693","128.2595561,36.3730693"
"128.3288609,35.7414306","128.2603052,36.3734098","128.2603052,36.3734098"
"128.3293998,35.7416757","128.2604205,36.3734623","128.2604205,36.3734623"
"128.329937,35.7419669","128.2611736,36.3737505","128.2611736,36.3737505"
"128.3301785,35.7421094","128.2620068,36.3740318","128.2620068,36.3740318"
"128.3305047,35.74232","128.2620997,36.374061","128.2620997,36.374061"
"128.3308578,35.7425655","128.2625291,36.374198","128.2625291,36.374198"
"128.3313825,35.742936","128.26321,36.3743983","128.26321,36.3743983"
"128.3323333,35.7436426","128.2640771,36.3746082","128.2640771,36.3746082"
"128.3327613,35.7439615","128.2649742,36.3748026","128.2649742,36.3748026"
"128.3332661,35.7443322","128.2659555,36.3749433","128.2659555,36.3749433"
"128.3338262,35.7446989","128.2667289,36.3750285","128.2667289,36.3750285"
"128.3347665,35.7452477","128.2677642,36.3751065","128.2677642,36.3751065"
"128.3350067,35.7453723","128.2682627,36.3751241","128.2682627,36.3751241"
