0,1,2,3,4,5,6,7,8,9,10,11
"128.3946416,36.1289085","128.5916825,35.8990233","126.7505932,37.54279","126.7505932,37.54279","126.7312747,37.4330998","126.7505932,37.54279","127.1478638,37.4257214","126.7312747,37.4330998","126.7312747,37.4330998","126.7312747,37.4330998","127.4443748,36.3549745","128.5726871,35.8614082"
"128.3937771,36.1287157","128.5917554,35.8993345","126.7505445,37.5426761","126.7505445,37.5426761","126.7320335,37.4330588","126.7505445,37.5426761","127.1480542,37.4256165","126.7320335,37.4330588","126.7320335,37.4330588","126.7320335,37.4330588","127.4445151,36.3552189","128.5723802,35.8616534"
"128.3933004,36.1286273","128.5917972,35.8995487","126.7504593,37.5425935","126.7504593,37.5425935","126.7325367,37.4330386","126.7504593,37.5425935","127.1485746,37.425509","126.7325367,37.4330386","126.7325367,37.4330386","126.7325367,37.4330386","127.4446186,36.355401","128.5723123,35.8617081"
"128.3929254,36.1285841","128.5918162,35.8997262","126.7503524,37.5425288","126.7503524,37.5425288","126.7328002,37.4330259","126.7503524,37.5425288","127.14906,37.425396","126.7328002,37.4330259","126.7328002,37.4330259","126.7328002,37.4330259","127.4446977,36.3555345","128.5722095,35.8618064"
"128.3919387,36.1284986","128.5918279,35.8999325","126.7502147,37.5424883","126.7502147,37.5424883","126.733965,37.4329712","126.7502147,37.5424883","127.1499418,37.4250921","126.733965,37.4329712","126.733965,37.4329712","126.733965,37.4329712","127.4447611,36.3556427","128.5721748,35.8618572"
"128.3916398,36.1285026","128.5918278,35.9000885","126.7501119,37.5424714","126.7501119,37.5424714","126.7351943,37.4329125","126.7501119,37.5424714","127.1501207,37.4250215","126.7351943,37.4329125","126.7351943,37.4329125","126.7351943,37.4329125","127.444799,36.3557077","128.5721575,35.8618907"
"128.3912943,36.1285079","128.5917945,35.9004873","126.7499998,37.5424689","126.7499998,37.5424689","126.7359565,37.4328769","126.7499998,37.5424689","127.1502136,37.4249848","126.7359565,37.4328769","126.7359565,37.4328769","126.7359565,37.4328769","127.4448457,36.3557924","128.5721467,35.8619107"
"128.3906302,36.1285489","128.5917659,35.9006624","126.7498649,37.5424906","126.7498649,37.5424906","126.7362652,37.4328635","126.7498649,37.5424906","127.1502544,37.4249687","126.7362652,37.4328635","126.7362652,37.4328635","126.7362652,37.4328635","127.4449259,36.3559385","128.5721123,35.8619876"
"128.3902384,36.1285906","128.591742,35.9007772","126.7497593,37.5425188","126.7497593,37.5425188","126.7378501,37.4328404","126.7497593,37.5425188","127.1505319,37.4248334","126.7378501,37.4328404","126.7378501,37.4328404","126.7378501,37.4328404","127.4455114,36.3569828","128.5720951,35.8620274"
"128.3897091,36.1286666","128.5916804,35.9009743","126.7496523,37.5425821","126.7496523,37.5425821","126.7381078,37.4328367","126.7496523,37.5425821","127.1508165,37.4246296","126.7381078,37.4328367","126.7381078,37.4328367","126.7381078,37.4328367","127.445714,36.3573128","128.5720415,35.862155"
"128.3893697,36.128725","128.5916194,35.9011272","126.7495392,37.5426823","126.7495392,37.5426823","126.7386652,37.4328285","126.7495392,37.5426823","127.1509506,37.4244723","126.7386652,37.4328285","126.7386652,37.4328285","126.7386652,37.4328285","127.4458387,36.3575148","128.5720372,35.8621659"
"128.3889485,36.1288192","128.5914715,35.9014152","126.7494271,37.5427988","126.7494271,37.5427988","126.7387567,37.4328282","126.7494271,37.5427988","127.1509973,37.4243877","126.7387567,37.4328282","126.7387567,37.4328282","126.7387567,37.4328282","127.445871,36.3575635","128.5720266,35.8622002"
"128.3881132,36.1290481","128.5912895,35.9017189","126.7492742,37.5430412","126.7492742,37.5430412","126.7387759,37.4328284","126.7492742,37.5430412","127.1510965,37.4242077","126.7387759,37.4328284","126.7387759,37.4328284","126.7387759,37.4328284","127.4458788,36.3575752","128.5719968,35.8622934"
"128.3877114,36.1291944","128.5911906,35.9018613","126.7491784,37.5433335","126.7491784,37.5433335","126.740137,37.4328083","126.7491784,37.5433335","127.1512373,37.4238322","126.740137,37.4328083","126.740137,37.4328083","126.740137,37.4328083","127.4459122,36.3576221","128.5719723,35.8623684"
"128.3874923,36.1292745","128.5909333,35.9021675","126.7489741,37.5439496","126.7489741,37.5439496","126.7406866,37.432783","126.7489741,37.5439496","127.1512976,37.4237279","126.7406866,37.432783","126.7406866,37.432783","126.7406866,37.432783","127.4461483,36.3579008","128.5718023,35.8629"
"128.3868387,36.1295642","128.5906479,35.902446","126.7487688,37.5446685","126.7487688,37.5446685","126.7413742,37.4327495","126.7487688,37.5446685","127.1513512,37.423637","126.7413742,37.4327495","126.7413742,37.4327495","126.7413742,37.4327495","127.4475116,36.3593412","128.5717492,35.86307"
"128.3866961,36.1296311","128.590387,35.9026476","126.748079,37.5470743","126.748079,37.5470743","126.7429719,37.4326922","126.748079,37.5470743","127.151534,37.4234446","126.7429719,37.4326922","126.7429719,37.4326922","126.7429719,37.4326922","127.448122,36.3599888","128.5717088,35.8631993"
"128.3864222,36.1297765","128.5901741,35.9028028","126.748026,37.5473912","126.748026,37.5473912","126.7458857,37.4325882","126.748026,37.5473912","127.1517913,37.4232831","126.7458857,37.4325882","126.7458857,37.4325882","126.7458857,37.4325882","127.4485642,36.3604632","128.5717056,35.8632083"
"128.385955,36.1300369","128.5899016,35.9029702","126.7479345,37.5481667","126.7479345,37.5481667","126.7482139,37.4325048","126.7479345,37.5481667","127.1524569,37.422829","126.7482139,37.4325048","126.7482139,37.4325048","126.7482139,37.4325048","127.4486743,36.360758","128.5716855,35.8632734"
"128.3854927,36.1303342","128.5896574,35.9031023","126.7479331,37.5481901","126.7479331,37.5481901","126.7499991,37.4324575","126.7479331,37.5481901","127.1527689,37.4225604","126.7499991,37.4324575","126.7499991,37.4324575","126.7499991,37.4324575","127.4488737,36.3609889","128.5716781,35.8632987"
"128.383448,36.1318359","128.5894912,35.9031831","126.7479206,37.5484235","126.7479206,37.5484235","126.7503371,37.4324498","126.7479206,37.5484235","127.1532993,37.421995","126.7503371,37.4324498","126.7503371,37.4324498","126.7503371,37.4324498","127.4489038,36.3610223","128.5716643,35.863343"
"128.3825676,36.1325104","128.5892366,35.9032837","126.747925,37.5491085","126.747925,37.5491085","126.7514124,37.432416","126.747925,37.5491085","127.1534004,37.4218871","126.7514124,37.432416","126.7514124,37.432416","126.7514124,37.432416","127.4489305,36.3610511","128.5715878,35.8635835"
"128.3804847,36.1340809","128.5889156,35.9033921","126.7479594,37.549517","126.7479594,37.549517","126.7517121,37.4323999","126.7479594,37.549517","127.1536996,37.4217005","126.7517121,37.4323999","126.7517121,37.4323999","126.7517121,37.4323999","127.4496969,36.3618214","128.5715125,35.863833"
"128.3792117,36.1350423","128.5887135,35.9034426","126.7479805,37.5497786","126.7479805,37.5497786","126.751746,37.4323983","126.7479805,37.5497786","127.1545787,37.4207594","126.751746,37.4323983","126.751746,37.4323983","126.751746,37.4323983","127.4499497,36.3620793","128.5713874,35.8642498"
"128.37902,36.135188","128.5884572,35.9034999","126.748118,37.5507475","126.748118,37.5507475","126.7543059,37.4323108","126.748118,37.5507475","127.1548172,37.420505","126.7543059,37.4323108","126.7543059,37.4323108","126.7543059,37.4323108","127.4502963,36.3622093","128.5712866,35.8645797"
"128.3772479,36.1365398","128.588255,35.9035387","126.748138,37.5511253","126.748138,37.5511253","126.7547775,37.4322832","126.748138,37.5511253","127.1564141,37.4187637","126.7547775,37.4322832","126.7547775,37.4322832","126.7547775,37.4322832","127.4504624,36.3622743","128.5712824,35.8645942"
"128.3749997,36.138261","128.5880349,35.9035696","126.7484632,37.5521071","126.7484632,37.5521071","126.7558493,37.4322575","126.7484632,37.5521071","127.1566243,37.4185299","126.7558493,37.4322575","126.7558493,37.4322575","126.7558493,37.4322575","127.4507867,36.3623582","128.5712495,35.8647"
"128.3724337,36.1401919","128.5877703,35.90359","126.7486961,37.5525845","126.7486961,37.5525845","126.756098,37.4322509","126.7486961,37.5525845","127.1575846,37.4175835","126.756098,37.4322509","126.756098,37.4322509","126.756098,37.4322509","127.4509739,36.3623745","128.5711806,35.8649332"
"128.3707272,36.1414656","128.5874679,35.9036","126.7489648,37.5531099","126.7489648,37.5531099","126.7588047,37.4321769","126.7489648,37.5531099","127.158343,37.4168349","126.7588047,37.4321769","126.7588047,37.4321769","126.7588047,37.4321769","127.4511489,36.3623665","128.571134,35.8650932"
"128.3689854,36.1427647","128.5870647,35.9036099","126.7492611,37.5536012","126.7492611,37.5536012","126.759266,37.4321617","126.7492611,37.5536012","127.1585189,37.4166659","126.759266,37.4321617","126.759266,37.4321617","126.759266,37.4321617","127.4513373,36.3623161","128.5710938,35.8652324"
"128.3680263,36.1434893","128.5867214,35.9037041","126.7499615,37.5546575","126.7499615,37.5546575","126.7593158,37.4321594","126.7499615,37.5546575","127.1590701,37.4162304","126.7593158,37.4321594","126.7593158,37.4321594","126.7593158,37.4321594","127.4514867,36.3622575","128.5709813,35.865594"
"128.3679547,36.143543","128.5864147,35.9037249","126.7499993,37.5547244","126.7499993,37.5547244","126.759586,37.4321484","126.7499993,37.5547244","127.1597404,37.4157005","126.759586,37.4321484","126.759586,37.4321484","126.759586,37.4321484","127.4516116,36.3621828","128.5709475,35.8657972"
"128.3673604,36.1440819","128.5862288,35.9037437","126.7501867,37.5549996","126.7501867,37.5549996","126.7608106,37.4320984","126.7501867,37.5549996","127.160577,37.4151224","126.7608106,37.4320984","126.7608106,37.4320984","126.7608106,37.4320984","127.4517622,36.3620828","128.5709367,35.8659019"
"128.367268,36.1441728","128.5859229,35.9038195","126.7509944,37.556199","126.7509944,37.556199","126.7641751,37.4319148","126.7509944,37.556199","127.1612546,37.4147079","126.7641751,37.4319148","126.7641751,37.4319148","126.7641751,37.4319148","127.4525819,36.3612843","128.5709337,35.8660074"
"128.3669052,36.1445315","128.5857211,35.9038898","126.7512242,37.5565412","126.7512242,37.5565412","126.764408,37.4319018","126.7512242,37.5565412","127.162707,37.4139026","126.764408,37.4319018","126.764408,37.4319018","126.764408,37.4319018","127.4534988,36.3602966","128.5709335,35.8662409"
"128.3661894,36.1453454","128.5854986,35.9039919","126.7517873,37.5575164","126.7517873,37.5575164","126.7644408,37.4319002","126.7517873,37.5575164","127.1637318,37.4134161","126.7644408,37.4319002","126.7644408,37.4319002","126.7644408,37.4319002","127.454642,36.3589646","128.5709359,35.8665853"
"128.3659044,36.1457062","128.5852997,35.9041163","126.7520735,37.5582222","126.7520735,37.5582222","126.7644861,37.431896","126.7520735,37.5582222","127.1643036,37.4131717","126.7644861,37.431896","126.7644861,37.431896","126.7644861,37.431896","127.4550257,36.3584643","128.5709365,35.8667935"
"128.3655389,36.1462336","128.5850993,35.9042912","126.7522492,37.5586577","126.7522492,37.5586577","126.7680622,37.4316838","126.7522492,37.5586577","127.1650643,37.4128673","126.7680622,37.4316838","126.7680622,37.4316838","126.7680622,37.4316838","127.4553313,36.3582445","128.5709477,35.8669701"
"128.3652614,36.1466755","128.5849574,35.9044494","126.7523418,37.5590197","126.7523418,37.5590197","126.7682114,37.4316748","126.7523418,37.5590197","127.1662018,37.4124532","126.7682114,37.4316748","126.7682114,37.4316748","126.7682114,37.4316748","127.4555744,36.3579579","128.5709548,35.8670864"
"128.3651828,36.1468077","128.5848368,35.9046245","126.7524999,37.5596327","126.7524999,37.5596327","126.7714076,37.4314792","126.7524999,37.5596327","127.16702,37.4121914","126.7714076,37.4314792","126.7714076,37.4314792","126.7714076,37.4314792","127.4560741,36.3573667","128.5709628,35.8672666"
"128.3651359,36.1468847","128.5847419,35.9048147","126.752625,37.560141","126.752625,37.560141","126.7717355,37.4314578","126.752625,37.560141","127.1689942,37.4116679","126.7717355,37.4314578","126.7717355,37.4314578","126.7717355,37.4314578","127.4563083,36.3571107","128.5709643,35.8675407"
"128.3649008,36.1473417","128.5846824,35.9050036","126.7526991,37.5607661","126.7526991,37.5607661","126.7737159,37.4313284","126.7526991,37.5607661","127.1706534,37.4113345","126.7737159,37.4313284","126.7737159,37.4313284","126.7737159,37.4313284","127.4564622,36.3569413","128.5709691,35.8676542"
"128.3645287,36.1481756","128.5846567,35.9051463","126.7527489,37.5617912","126.7527489,37.5617912","126.7743029,37.4312915","126.7527489,37.5617912","127.1729507,37.4108163","126.7743029,37.4312915","126.7743029,37.4312915","126.7743029,37.4312915","127.4567365,36.3566583","128.5709769,35.8678994"
"128.3644519,36.1483709","128.5846592,35.9053302","126.7527403,37.562313","126.7527403,37.562313","126.7751998,37.431233","126.7527403,37.562313","127.174639,37.4102774","126.7751998,37.431233","126.7751998,37.431233","126.7751998,37.431233","127.4570098,36.3563978","128.5710024,35.8686474"
"128.3643784,36.1485589","128.5846942,35.9055381","126.7527368,37.5625492","126.7527368,37.5625492","126.7760911,37.4311636","126.7527368,37.5625492","127.1768505,37.4094659","126.7760911,37.4311636","126.7760911,37.4311636","126.7760911,37.4311636","127.4570778,36.3563248","128.5710026,35.8686628"
"128.364258,36.1489303","128.5847747,35.9059161","126.7527368,37.5629998","126.7527368,37.5629998","126.7770866,37.4310832","126.7527368,37.5629998","127.1770893,37.4093773","126.7770866,37.4310832","126.7770866,37.4310832","126.7770866,37.4310832","127.4571246,36.3562744","128.5710096,35.8687709"
"128.3640985,36.1494868","128.5848369,35.9060913","126.7527274,37.5631494","126.7527274,37.5631494","126.7774532,37.4310431","126.7527274,37.5631494","127.1773405,37.4092861","126.7774532,37.4310431","126.7774532,37.4310431","126.7774532,37.4310431","127.4579554,36.35553","128.5710433,35.8697082"
"128.3640112,36.1498463","128.5863117,35.9106994","126.7526115,37.5648909","126.7526115,37.5648909","126.7780924,37.430983","126.7526115,37.5648909","127.178398,37.4088139","126.7780924,37.430983","126.7780924,37.430983","126.7780924,37.430983","127.4580011,36.3554894","128.5710496,35.8698452"
"128.3639477,36.1502353","128.5863614,35.9108495","126.7525827,37.5656154","126.7525827,37.5656154","126.778494,37.4309458","126.7525827,37.5656154","127.1799478,37.4081241","126.778494,37.4309458","126.778494,37.4309458","126.778494,37.4309458","127.4585742,36.3550244","128.5710476,35.8699444"
"128.3639055,36.1505466","128.5865489,35.9111083","126.7525813,37.5657578","126.7525813,37.5657578","126.7810224,37.4305925","126.7525813,37.5657578","127.1825237,37.4068808","126.7810224,37.4305925","126.7810224,37.4305925","126.7810224,37.4305925","127.4594116,36.354391","128.5710495,35.8700075"
"128.3638949,36.1506891","128.5868621,35.9114832","126.7525748,37.5661859","126.7525748,37.5661859","126.7815409,37.4305073","126.7525748,37.5661859","127.1838868,37.4062508","126.7815409,37.4305073","126.7815409,37.4305073","126.7815409,37.4305073","127.4607875,36.3533258","128.5710374,35.8703412"
"128.3638384,36.1514198","128.5870122,35.9116","126.7525741,37.5663644","126.7525741,37.5663644","126.7821329,37.4304127","126.7525741,37.5663644","127.185668,37.4053533","126.7821329,37.4304127","126.7821329,37.4304127","126.7821329,37.4304127","127.4609993,36.3531717","128.5710748,35.8712244"
"128.363843,36.1515361","128.5871871,35.911666","126.7525777,37.56646","126.7525777,37.56646","126.7821499,37.4304092","126.7525777,37.56646","127.1884202,37.4040472","126.7821499,37.4304092","126.7821499,37.4304092","126.7821499,37.4304092","127.4616114,36.3527247","128.5710874,35.8715831"
"128.3638415,36.1517001","128.5874118,35.9117244","126.7526317,37.5670642","126.7526317,37.5670642","126.7839136,37.4301269","126.7526317,37.5670642","127.1888978,37.4038529","126.7839136,37.4301269","126.7839136,37.4301269","126.7839136,37.4301269","127.4618611,36.35254","128.5711141,35.8720859"
"128.3638677,36.1523662","128.5876239,35.9117576","126.7526991,37.5675658","126.7526991,37.5675658","126.7847071,37.4299992","126.7526991,37.5675658","127.1893709,37.4036603","126.7847071,37.4299992","126.7847071,37.4299992","126.7847071,37.4299992","127.4648491,36.3501915","128.5711226,35.8722301"
