0,1,2,3,4
"127.2624273,37.6058596","128.1214991,36.6817076",,"127.8436853,35.5673709","127.8481222,37.3914071"
"127.2638524,37.606278","128.1210999,36.6824498",,"127.8420952,35.5655739","127.8500877,37.3918655"
"127.2653541,37.6068425","128.1206623,36.6831579",,"127.8418845,35.565322","127.8504338,37.3919519"
"127.2665092,37.6073487","128.1204267,36.6835008",,"127.8418723,35.5653085","127.8530794,37.3926291"
"127.2677875,37.6079956","128.1200705,36.6840201",,"127.8416672,35.5650801","127.8541518,37.3929333"
"127.2688866,37.6086666","128.1199244,36.6842327",,"127.8415341,35.5649308","127.8543939,37.3929974"
"127.2700875,37.6094432","128.1193371,36.684966",,"127.8409842,35.5643174","127.8554176,37.3932711"
"127.2708471,37.6100116","128.1184516,36.6859289",,"127.8405982,35.5638451","127.8578166,37.393866"
"127.2718496,37.6108176","128.1159122,36.6884914",,"127.8402798,35.5634565","127.8591613,37.3941603"
"127.2724868,37.6114227","128.1151126,36.6892825",,"127.8397626,35.5627565","127.8608549,37.3944228"
"127.2729248,37.6119599","128.1146495,36.6897411",,"127.8395828,35.5625027","127.8623583,37.3945877"
"127.2731155,37.6122126","128.1142297,36.6901534",,"127.8393852,35.562212","127.8633866,37.3946503"
"127.2733988,37.6125863","128.1137744,36.690611",,"127.834284,35.5548021","127.8642783,37.3947044"
"127.2737126,37.6129826","128.113374,36.6910827",,"127.8331785,35.5532146","127.8650816,37.3947136"
"127.2746624,37.6143698","128.1127993,36.6918664",,"127.8329132,35.5528375","127.8668935,37.3946683"
"127.2749859,37.6149328","128.1122997,36.6926658",,"127.832276,35.5519079","127.8684091,37.3945618"
"127.2756844,37.6162862","128.1119492,36.6933582",,"127.8317579,35.5512078","127.8685006,37.3945534"
"127.2762846,37.6175366","128.1117669,36.6938053",,"127.8308447,35.5502095","127.8690223,37.3945067"
"127.2767092,37.6184054","128.1116264,36.6941495",,"127.830208,35.549663","127.8696704,37.3944325"
"127.2769492,37.6188475","128.1115978,36.69422",,"127.8296912,35.5492767","127.870061,37.3943763"
"127.2771002,37.6191245","128.1114128,36.6948862",,"127.8290841,35.5489186","127.870437,37.3943238"
"127.2774386,37.6196389","128.1111905,36.6959349",,"127.8288629,35.5488029","127.8708739,37.3942584"
"127.2776283,37.6198862","128.1111512,36.6963425",,"127.8284594,35.5485921","127.8719416,37.3940586"
"127.2778055,37.620093","128.1111362,36.6972811",,"127.8279576,35.5483663","127.8736399,37.3936512"
"127.278011,37.6203449","128.1111516,36.6978047",,"127.8277719,35.5482965","127.8749993,37.3932638"
"127.2782437,37.6206139","128.1112745,36.6993357",,"127.8267256,35.5479242","127.875306,37.3931511"
"127.2788607,37.6211883","128.1112907,36.6995412",,"127.8265754,35.547884","127.8756737,37.3930318"
"127.2794756,37.6217203","128.1114042,36.7008639",,"127.8263932,35.5478349","127.876135,37.3928744"
"127.2801967,37.6223382","128.1115384,36.7024111",,"127.8261458,35.5477743","127.8769321,37.3925636"
"127.285809,37.6272176","128.1116094,36.703451",,"127.8252294,35.5476055","127.8777079,37.3922619"
"127.2865994,37.6278365","128.1115916,36.7043174",,"127.8248784,35.5475658","127.8782129,37.3920484"
"127.287173,37.6281989","128.1115335,36.7051831",,"127.8245958,35.5475386","127.8784699,37.3919367"
"127.287621,37.6284656","128.1114777,36.7059055",,"127.8244259,35.5475229","127.8789051,37.3917479"
"127.2879356,37.6286221","128.1113441,36.7067148",,"127.8239657,35.5474934","127.87902,37.3916979"
"127.2879877,37.6286484","128.1112533,36.70712",,"127.8235916,35.5474773","127.8800289,37.3912602"
"127.2887991,37.6290536","128.1108489,36.7086456",,"127.8224101,35.5474895","127.8802397,37.391164"
"127.288824,37.6290636","128.1108237,36.7087097",,"127.821552,35.5475423","127.8832976,37.3897921"
"127.2896244,37.6293742","128.1104275,36.7097223",,"127.8205308,35.5476613","127.8834622,37.3897231"
"127.2900048,37.6295074","128.1102299,36.7102263",,"127.8197522,35.5477427","127.8837056,37.389615"
"127.2900251,37.6295146","128.1099247,36.7108499",,"127.8190995,35.5478346","127.8839108,37.3895296"
"127.290349,37.6296278","128.1092247,36.7120912",,"127.8185493,35.5479217","127.8847088,37.3891809"
"127.290957,37.629811","128.1087368,36.7128365",,"127.8176784,35.5481026","127.8858371,37.3886905"
"127.2919252,37.6300939","128.108308,36.713413",,"127.8167888,35.548287","127.8882561,37.3876676"
"127.2924382,37.6302282","128.1076227,36.7142639",,"127.8159169,35.548503","127.8891579,37.3872861"
"127.2936964,37.6305585","128.1067467,36.715205",,"127.8151311,35.5487116","127.8905816,37.3867045"
"127.2955413,37.631053","128.1061032,36.7158221",,"127.8144655,35.5489189","127.8909446,37.3865663"
"127.2956998,37.6310956","128.1058576,36.7160587",,"127.8131478,35.5493839","127.8922223,37.3861519"
"127.2964598,37.6312916","128.1058309,36.716084",,"127.811599,35.5499912","127.8930357,37.38595"
"127.2973601,37.6315239","128.1056241,36.7162708",,"127.8109071,35.5502607","127.8938832,37.3857886"
"127.2973613,37.6315239","128.1051592,36.7166635",,"127.8105534,35.550378","127.8946766,37.3856453"
"127.2986683,37.6318353","128.104183,36.7174158",,"127.8100928,35.5505315","127.8956487,37.3855465"
"127.2997988,37.6320554","128.1035905,36.7178263",,"127.8093423,35.5507435","127.8970051,37.3855014"
"127.3014336,37.6322826","128.102853,36.7183096",,"127.809285,35.550759","127.8984049,37.3855283"
"127.3019718,37.6323339","128.1014687,36.7191252",,"127.8089201,35.5508555","127.8993214,37.3856126"
"127.3023786,37.6323662","128.1009815,36.7194125",,"127.807972,35.5510464","127.8998449,37.385701"
"127.3024239,37.6323689","128.0998428,36.7201412",,"127.8074626,35.5511307","127.9000304,37.3857355"
"127.3034868,37.632441","128.098553,36.7210303",,"127.8067602,35.551237","127.9003877,37.385801"
"127.3043991,37.6324416","128.0981421,36.7213316",,"127.8064338,35.5512712","127.9012043,37.3859974"
"127.3051222,37.6324401","128.0973051,36.7219885",,"127.8061393,35.5513026","127.9021478,37.3862565"
"127.3052809,37.6324341","128.0958844,36.7231982",,"127.8054444,35.5513594","127.9028616,37.3864515"
"127.3062783,37.6324006","128.0958155,36.7232634",,"127.8049977,35.5513885","127.9046164,37.386953"
"127.3068372,37.6323681","128.0956754,36.7233958",,"127.8042398,35.5514075","127.9052816,37.3871319"
"127.3070446,37.6323514","128.0951085,36.7239332",,"127.8035391,35.551384","127.9060801,37.3873193"
"127.3074119,37.6323159","128.0941539,36.7248953",,"127.8022479,35.5512917","127.9066399,37.387431"
"127.3079493,37.6322411","128.0932623,36.7258814",,"127.8015502,35.551197","127.9072856,37.3875604"
"127.3085559,37.6321645","128.0932423,36.7259032",,"127.8011749,35.5511465","127.907834,37.3876513"
"127.3098189,37.6319629","128.0930413,36.7261205",,"127.8006218,35.551055","127.9087634,37.3878067"
"127.3098654,37.6319557","128.0909371,36.7286164",,"127.8005036,35.551031","127.9091884,37.3878503"
"127.3110899,37.6317594","128.0899903,36.7297226",,"127.7997395,35.5508562","127.9102577,37.3879647"
"127.3114085,37.6317094","128.0855333,36.7349263",,"127.7989521,35.550648","127.9106859,37.3879858"
"127.3136965,37.631348","128.0838726,36.7367365",,"127.7982496,35.550446","127.9116159,37.3880303"
"127.3144414,37.6312374","128.0832445,36.737358",,"127.7979889,35.5503556","127.9124226,37.38805"
"127.3149765,37.6311599","128.0814489,36.738975",,"127.7974023,35.5501523","127.912879,37.3880593"
"127.3158347,37.6310296","128.0806418,36.7396352",,"127.7961426,35.5496172","127.9134483,37.3880437"
"127.3161601,37.6309814","128.0802009,36.7399817",,"127.7956452,35.5493749","127.9140999,37.3880144"
"127.3166998,37.6308994","128.0796841,36.7403665",,"127.7949002,35.5489926","127.9151739,37.387962"
"127.3168868,37.6308861","128.0792552,36.7406841",,"127.7916529,35.5473785","127.9160354,37.387876"
"127.3170931,37.6308711","128.0791594,36.7407557",,"127.7895529,35.5463151","127.9170288,37.3877481"
"127.3174241,37.6308527","128.0786089,36.7411334",,"127.7886309,35.5457853","127.9179305,37.3875908"
"127.3175624,37.6308466","128.0785198,36.7411943",,"127.7880104,35.5453693","127.9193489,37.3873073"
"127.3178106,37.6308434","128.077655,36.741788",,"127.7858968,35.5438623","127.9214823,37.386822"
"127.3181313,37.6308403","128.0773485,36.7419815",,"127.7858625,35.543838","127.9215715,37.3868036"
"127.318239,37.6308404","128.0759992,36.7427913",,"127.7853848,35.5435244","127.921779,37.3867542"
"127.3184815,37.6308408","128.0745531,36.7435456",,"127.7847269,35.5431004","127.9226906,37.3865445"
"127.3188283,37.6308567","128.0735986,36.7439766",,"127.7823458,35.5417409","127.9233247,37.3864007"
"127.3189189,37.6308649","128.0726318,36.7444103",,"127.7814804,35.5412605","127.9243311,37.3861907"
"127.3190164,37.6308741","128.0711654,36.7449934",,"127.7798244,35.5402717","127.9254008,37.385985"
"127.319856,37.6309583","128.0693822,36.7456069",,"127.7779331,35.5391895","127.9254742,37.3859712"
"127.3201132,37.6309875","128.0682119,36.7459496",,"127.7766168,35.5384631","127.926937,37.3857667"
"127.3201868,37.6309958","128.0676866,36.7461081",,"127.7762465,35.5382485","127.9274574,37.385699"
"127.3206479,37.6310749","128.0666993,36.746358",,"127.7757436,35.5379737","127.9276019,37.3856805"
"127.3213819,37.6312319","128.0645616,36.7467666",,"127.7754596,35.537813","127.9293139,37.3855986"
"127.3214476,37.6312501","128.0630622,36.7469909",,"127.7748097,35.5374538","127.9296042,37.3856011"
"127.3222008,37.6314621","128.0612994,36.7471913",,"127.7747975,35.5374466","127.9296754,37.3856072"
"127.3229369,37.6317075","128.0606937,36.7472392",,"127.7742637,35.5371494","127.929967,37.3856313"
"127.3236242,37.6319663","128.0599369,36.7472996",,"127.7740683,35.5370948","127.9303368,37.3856958"
"127.3239322,37.6320893","128.0596783,36.7473179",,"127.7735599,35.5368173","127.9306854,37.3858171"
"127.323999,37.6321165","128.0589786,36.747369",,"127.7726993,35.5364325","127.9309912,37.3859629"
"127.3242571,37.6322124","128.0588811,36.7473748",,"127.7722874,35.5363","127.9311909,37.3861181"
"127.3256997,37.6327833","128.058749,36.7473827",,"127.7719495,35.5361997","127.9313841,37.3863247"
"127.3270732,37.633318","128.0573997,36.7474494",,"127.7716371,35.53615","127.9315116,37.3864928"
"127.3274118,37.6334492","128.0561889,36.7474713",,"127.771262,35.5361165","127.9316063,37.3866538"
"127.3282373,37.6337578","128.0558742,36.7474746",,"127.7707865,35.5361248","127.931738,37.3869706"
"127.3285181,37.6338609","128.0544995,36.7474494",,"127.7703344,35.5361754","127.9318568,37.3873948"
"127.3290742,37.6340663","128.054132,36.7474385",,"127.7701052,35.5362255","127.9321997,37.3886888"
"127.3290798,37.6340681","128.0524435,36.7473896",,"127.7698517,35.5363081","127.9325053,37.3895683"
"127.3291784,37.634098","128.051899,36.747375",,"127.7695245,35.5364333","127.9327908,37.3902974"
"127.3298874,37.6343136","128.0509365,36.7473326",,"127.7690091,35.5366896","127.9343926,37.3941927"
"127.3304605,37.6344613","128.047287,36.7471916",,"127.768669,35.5369248","127.9344782,37.3945529"
"127.3311176,37.6345984","128.0471369,36.7471833",,"127.768349,35.5372249","127.9346796,37.3949857"
"127.331794,37.6347093","128.0413125,36.7469494",,"127.7680392,35.5376052","127.9348297,37.3953619"
"127.3324239,37.6347868","128.0385998,36.7468409",,"127.7667612,35.5394384","127.9349616,37.3956914"
"127.333122,37.6348383","128.0366747,36.7467604",,"127.7664864,35.5397347","127.9351998,37.3962575"
"127.3333384,37.6348476","128.0356114,36.7467165",,"127.7638121,35.5436827","127.9354494,37.3968244"
"127.3338496,37.634869","128.0334231,36.746629",,"127.762971,35.5449035","127.9357237,37.3973696"
"127.3347121,37.6348775","128.0329547,36.7466103",,"127.7627086,35.5452972","127.9358823,37.3976404"
"127.3365585,37.6348223","128.0232188,36.7462181",,"127.7623958,35.5457857","127.9359051,37.3976772"
"127.3385057,37.6347646","128.0219639,36.7461732",,"127.7621641,35.5461388","127.9360808,37.3979659"
"127.3392992,37.6347414","128.0208569,36.7461329",,"127.7619732,35.5464575","127.9361367,37.3980577"
"127.3405823,37.6346575","128.0187617,36.7460583",,"127.7611953,35.5477963","127.936337,37.3983165"
"127.3408249,37.6346416","128.0172872,36.7459998",,"127.7605398,35.5491133","127.9366489,37.3987165"
"127.3427634,37.6344576","128.0168076,36.7459784",,"127.7603789,35.5494959","127.9370367,37.3991414"
"127.3430219,37.6344327","128.0155931,36.745944",,"127.7597591,35.5509363","127.9374374,37.3994743"
"127.3436929,37.6343822","128.0149119,36.7459244",,"127.7597,35.5510915","127.9379186,37.3998403"
"127.3511737,37.6341413","128.0143374,36.7459485",,"127.7591869,35.5524442","127.9383008,37.4000949"
"127.351397,37.6341263","128.0138995,36.7459667",,"127.7589421,35.5531814","127.9385616,37.4002534"
"127.3524591,37.6341078","128.0132491,36.7460164",,"127.758929,35.553222","127.9390253,37.4005158"
"127.356936,37.6340295","128.0126704,36.7460946",,"127.7586341,35.5541585","127.9391839,37.4005928"
"127.3624954,37.6339315","128.0125115,36.746116",,"127.7583781,35.5551689","127.9394569,37.4007242"
"127.3627312,37.6339327","128.0113996,36.7463416",,"127.758204,35.5559267","127.9400708,37.4009843"
"127.3627844,37.6339328","128.0106247,36.7465577",,"127.7577114,35.5581999","127.9402407,37.4010431"
"127.3644142,37.633941","128.0101239,36.7467158",,"127.7576461,35.5584931","127.9407931,37.401234"
"127.3658468,37.6339273","128.0093495,36.7469914",,"127.7575809,35.5587854","127.9414913,37.4014053"
"127.3662945,37.6339368","128.0087976,36.7472182",,"127.7575102,35.5591029","127.9415523,37.401415"
"127.367319,37.6339731","128.0078463,36.7476973",,"127.7574492,35.5593745","127.9424254,37.4015487"
"127.367812,37.6340097","128.0065748,36.7485249",,"127.7574166,35.5595071","127.9428505,37.4015958"
"127.3682641,37.6340562","128.0060755,36.7489255",,"127.7573098,35.5599464","127.9434032,37.4016397"
"127.3684556,37.634079","128.0056366,36.7492996",,"127.7567812,35.5623477","127.9438089,37.4016544"
"127.3687842,37.6341172","128.0049243,36.7499995",,"127.7565989,35.5633102","127.9441343,37.4016487"
"127.3691989,37.6341663","128.0045114,36.7504159",,"127.7565172,35.5639848","127.9443411,37.4016452"
"127.3700001,37.6342663","128.0024621,36.7525845",,"127.756469,35.5644376","127.9447691,37.401622"
"127.3704522,37.6343263","128.0018831,36.7531369",,"127.756463,35.5646495","127.9452005,37.4015807"
"127.3711264,37.6343983","128.0012068,36.7537058",,"127.7564365,35.5656819","127.9459873,37.4014578"
"127.3715945,37.6344303","128.0010886,36.7537938",,"127.7564658,35.5665546","127.9475473,37.4012158"
"127.3716307,37.6344313","128.0005914,36.7541637",,"127.7565167,35.5672993","127.9487292,37.4010328"
"127.372262,37.634441","127.9999992,36.7545754",,"127.7565462,35.5675382","127.9490798,37.4009017"
"127.3729477,37.634412","127.9997046,36.7547579",,"127.7566846,35.56839","127.9492795,37.4008541"
"127.3732935,37.6343817","127.99808,36.7557653",,"127.7568951,35.5693281","127.9493618,37.4008348"
"127.37362,37.6343424","127.9953735,36.7573686",,"127.7571381,35.5700832","127.9495061,37.4007748"
"127.3739023,37.6342868","127.9946267,36.7577909",,"127.7571615,35.570158","127.9496558,37.4006796"
"127.374129,37.634242","127.9940073,36.7581613",,"127.7574744,35.5710247","127.9498404,37.4005617"
"127.3743002,37.6342079","127.9924916,36.7590492",,"127.7578314,35.5718977","127.9500023,37.4004268"
"127.3748195,37.6341003","127.9923241,36.7591454",,"127.7582014,35.5726597","127.9501277,37.4002334"
"127.3749997,37.6340635","127.9923208,36.7591473",,"127.7585769,35.5734343","127.9503752,37.3996853"
"127.3756824,37.6338687","127.9920362,36.759317",,"127.7586246,35.5735325","127.9504383,37.3990875"
"127.3760997,37.6337438","127.9906059,36.7600946",,"127.7589902,35.5743107","127.9504412,37.3990136"
"127.3773392,37.6332791","127.9897065,36.7606563",,"127.760219,35.5768264","127.9505615,37.397588"
"127.3775807,37.6331955","127.9893081,36.7609049",,"127.7610031,35.5783512","127.9505631,37.3971094"
"127.3785832,37.6328279","127.9883284,36.7615373",,"127.7610398,35.5784214","127.9506388,37.3971055"
"127.3792886,37.6325961","127.9875086,36.7621158",,"127.7615217,35.5793257","127.9511471,37.3970783"
"127.3798997,37.6324138","127.986793,36.7626993",,"127.7616583,35.5795805","127.9512566,37.3970734"
"127.3807195,37.6322073","127.9859535,36.7635465",,"127.7617893,35.5798255","127.9519432,37.3970158"
"127.3810959,37.6321355","127.9854132,36.7642203",,"127.7618992,35.5800137","127.9524073,37.3969735"
"127.3813668,37.6320844","127.9852856,36.7644164",,"127.7620434,35.580237","127.9525383,37.3969612"
"127.3819268,37.6320039","127.9849872,36.7648828",,"127.7622275,35.5805035","127.9533118,37.396897"
"127.3825775,37.6319306","127.984924,36.7650029",,"127.7625291,35.5809185","127.9540414,37.3968536"
"127.3831805,37.6318952","127.9847624,36.7653083",,"127.7628006,35.5812479","127.9546196,37.3968189"
"127.3835443,37.6318829","127.9847403,36.7653544",,"127.7630288,35.5815242","127.9547348,37.396805"
"127.3846221,37.6318849","127.9845589,36.7657301",,"127.763175,35.581679","127.9550949,37.3967603"
"127.3857768,37.6319996","127.9844549,36.7659469",,"127.7636092,35.5821433","127.9555191,37.3966686"
"127.3872373,37.6322479","127.9843167,36.7662341",,"127.764289,35.5827901","127.9559441,37.396502"
"127.3890568,37.6326814","127.984013,36.7671152",,"127.7643997,35.5828791","127.956344,37.3963193"
"127.3901739,37.6329799","127.9839235,36.7675023",,"127.7649608,35.5833332","127.9567446,37.3960518"
"127.3906678,37.6330993","127.9838104,36.768223",,"127.765451,35.5837","127.9570449,37.3958352"
"127.3913306,37.6332658","127.983744,36.7689003",,"127.7658858,35.5840245","127.9573389,37.3954952"
"127.3945868,37.6340827","127.9837718,36.7701027",,"127.7677325,35.5853829","127.9575773,37.3951292"
"127.3949153,37.6341668","127.9838438,36.7706812",,"127.7686756,35.5861661","127.9577736,37.3947093"
"127.3959373,37.6344282","127.9838764,36.7708902",,"127.7693256,35.5867778","127.9578024,37.3946244"
"127.3959871,37.6344408","127.9848381,36.7778654",,"127.7695493,35.5870216","127.9581009,37.3937309"
"127.3965717,37.6345964","127.9853199,36.7812395",,"127.7696889,35.5871728","127.9586523,37.3920829"
"127.396659,37.6346199","127.9853408,36.7818857",,"127.7698064,35.5873069","127.9589132,37.3913283"
"127.3968618,37.6346742","127.9853248,36.7823735",,"127.7703306,35.5879341","127.9590903,37.3909202"
"127.3970963,37.6347411","127.9851917,36.7840075",,"127.7704625,35.5880916","127.9593049,37.3905426"
"127.3973874,37.6348242","127.985007,36.785291",,"127.7707874,35.5885327","127.9593664,37.3904387"
"127.3980117,37.6350249","127.9845992,36.7870911",,"127.7713201,35.5893827","127.9594292,37.3903537"
"127.3987412,37.6353067","127.9844195,36.7877445",,"127.7713334,35.5894043","127.95975,37.3899865"
"127.400335,37.6359787","127.9842195,36.7883727",,"127.7714989,35.5897024","127.9598241,37.3899087"
"127.4005128,37.6360645","127.9840234,36.7889108",,"127.7715067,35.5897168","127.9599779,37.3897468"
"127.4011675,37.6363805","127.9838812,36.7892999",,"127.77172,35.5901347","127.9602634,37.3895077"
"127.4030159,37.6373708","127.9837424,36.7896818",,"127.7719089,35.5905075","127.9605748,37.3892604"
"127.403204,37.6374737","127.9835723,36.7900864",,"127.7719267,35.5905435","127.960954,37.3890129"
"127.4035256,37.6376488","127.9831545,36.7910076",,"127.7721646,35.5910353","127.9628972,37.3879488"
"127.4041157,37.6379693","127.9828746,36.791601",,"127.7723841,35.5916362","127.9635208,37.3875804"
"127.4045733,37.6382184","127.9826265,36.7920671",,"127.7726305,35.5923471","127.9641251,37.3872031"
"127.4046945,37.6382843","127.9822,36.7928666",,"127.7727443,35.592721","127.9642072,37.3871523"
"127.4070471,37.6395652","127.9817739,36.793558",,"127.7728141,35.5931085","127.964377,37.3870218"
"127.4074775,37.6397981","127.9815874,36.7938445",,"127.7729175,35.5936556","127.9646896,37.3867817"
"127.4082545,37.6402503","127.9814963,36.7939837",,"127.7729748,35.5939557","127.965195,37.3863174"
"127.4084833,37.6403757","127.981352,36.794206",,"127.7729783,35.5940008","127.9657823,37.3857418"
"127.4088854,37.6405978","127.9797364,36.7964771",,"127.7730843,35.5953008","127.9661941,37.3853003"
"127.4091641,37.6407512","127.9768114,36.8005409",,"127.7730855,35.5959833","127.9666239,37.3848398"
"127.4095458,37.6409615","127.9709704,36.8086539",,"127.7730754,35.5962583","127.9668271,37.3846434"
"127.4098494,37.6411195","127.9667864,36.8143659",,"127.7730672,35.5964612","127.9671022,37.3843638"
"127.4108372,37.6416493","127.9650693,36.8168552",,"127.7729908,35.5970339","127.9672145,37.3842588"
"127.4110966,37.6417703","127.9640556,36.8183177",,"127.77294,35.5973496","127.9672504,37.3842217"
"127.4115871,37.6419996","127.9638577,36.8185935",,"127.7728229,35.5979711","127.967412,37.3840588"
"127.4115984,37.642005","127.9624355,36.8205768",,"127.7726075,35.5989193","127.9674726,37.3839918"
"127.4124821,37.6424104","127.9620898,36.8210749",,"127.7722348,35.6003618","127.9675444,37.3839149"
"127.4128956,37.6425729","127.9610743,36.8229998",,"127.7720976,35.6009158","127.9675669,37.3838932"
"127.4129636,37.6425991","127.9607246,36.8237665",,"127.771712,35.6024666","127.967641,37.3838199"
"127.4134349,37.6428176","127.9607147,36.8237963",,"127.7715473,35.6030539","127.9680575,37.3834108"
"127.4154618,37.6436663","127.9599493,36.8259411",,"127.7711789,35.6041385","127.9691791,37.3823076"
"127.4171896,37.6443643","127.9599372,36.8259745",,"127.7710029,35.6046583","127.9694755,37.3820162"
"127.4173279,37.6444185","127.9598489,36.8262165",,"127.7706334,35.6057456","127.9696877,37.3818071"
"127.4181119,37.6447246","127.9594366,36.8277713",,"127.7705731,35.6058828","127.9697855,37.3817301"
"127.4189742,37.6450992","127.959209,36.829091",,"127.7699869,35.6072158","127.9698866,37.3816414"
"127.4200867,37.6456075","127.95906,36.8302418",,"127.7691775,35.6085052","127.9699767,37.3816041"
"127.421137,37.6461075","127.9588858,36.8314955",,"127.7690798,35.6086605","127.9700748,37.3815766"
"127.4216695,37.6463783","127.9588396,36.8318311",,"127.7682632,35.6097903","127.9703482,37.3815855"
"127.4224637,37.6467817","127.958576,36.8331329",,"127.7679346,35.6102446","127.9704116,37.3816015"
"127.4234993,37.6473078","127.9585323,36.8333332",,"127.7678587,35.610334","127.9705689,37.3816576"
"127.4246991,37.647908","127.9585017,36.8334595",,"127.7677619,35.6104478","127.9708135,37.3817477"
"127.4249484,37.648029","127.9576766,36.8361562",,"127.7667809,35.6116023","127.9710069,37.3817857"
"127.4253653,37.6482491","127.9575334,36.836585",,"127.7664958,35.6118752","127.9712057,37.3817957"
"127.4257143,37.6484206","127.9566988,36.8389933",,"127.7659521,35.612394","127.9714282,37.3817885"
"127.4258027,37.6484567","127.9563283,36.83987",,"127.7653388,35.6129183","127.9716303,37.3817796"
"127.4262741,37.6486499","127.9561432,36.8402475",,"127.7646857,35.6134201","127.972152,37.3817405"
"127.4270368,37.648891","127.956039,36.8404607",,"127.7646196,35.6134708","127.9725595,37.3817101"
"127.4276453,37.6490663","127.9554456,36.8415672",,"127.7636468,35.6141347","127.9732596,37.3816685"
"127.4279366,37.6491413","127.954605,36.8430029",,"127.763465,35.6142595","127.9733951,37.3816608"
"127.4287118,37.6492995","127.9539624,36.8439627",,"127.7628954,35.6146494","127.9736017,37.3816491"
"127.4294871,37.6494081","127.9538624,36.8441082",,"127.7622023,35.6150711","127.9735912,37.3815924"
"127.4301355,37.6494472","127.9525867,36.8457492",,"127.7618309,35.6152964","127.9736079,37.3815526"
"127.430462,37.6494664","127.9504005,36.8482113",,"127.7599217,35.6163131","127.9736585,37.3815164"
"127.4309449,37.6494676","127.9498734,36.8488046",,"127.7591468,35.6167205","127.9737578,37.3815025"
"127.4310197,37.6494676","127.9464877,36.8525693",,"127.7579231,35.6173416","127.9738144,37.3815131"
"127.4317996,37.649469","127.9451624,36.8540247",,"127.7572979,35.6176153","127.9738563,37.3815363"
"127.4333867,37.6494077","127.9446752,36.854543",,"127.7570872,35.6177095","127.9738733,37.3815525"
"127.4334808,37.6494032","127.9442616,36.8549845",,"127.7568491,35.6178164","127.9739065,37.3816208"
"127.434042,37.6493765","127.9432872,36.8560248",,"127.7561619,35.6180577","127.9738966,37.3816551"
"127.4348276,37.6493391","127.9413035,36.8581019",,"127.7553246,35.6182993","127.9738697,37.3816904"
"127.4350691,37.6493284","127.9406156,36.8588437",,"127.754849,35.6184076","127.9738258,37.3817167"
"127.4361733,37.6492758","127.9403368,36.8591431",,"127.7542497,35.6185243","127.9739167,37.3818002"
"127.4393203,37.6491693","127.938845,36.8607514",,"127.753412,35.6186415","127.9742589,37.3821422"
"127.4399154,37.6491408","127.9381307,36.861386",,"127.7525873,35.6186991","127.9743203,37.382206"
"127.4406988,37.6491042","127.9376337,36.8617917",,"127.7516621,35.6187326","127.9746741,37.3826165"
"127.4408665,37.6490962","127.9372997,36.8620327",,"127.7507996,35.6187082","127.9748481,37.3828015"
"127.4420093,37.6490337","127.9370918,36.8621623",,"127.75,35.6186693","127.9751995,37.3831741"
"127.44305,37.6489657","127.9363563,36.8626356",,"127.749513,35.6186523","127.9758139,37.383872"
"127.4435,37.6489361","127.9356932,36.8630212",,"127.7488636,35.6186284","127.9758742,37.3839412"
"127.444721,37.6488322","127.9350869,36.8633416",,"127.7487145,35.6186233","127.9759208,37.3839915"
"127.4452992,37.6487829","127.9338873,36.8638832",,"127.7482032,35.6186162","127.976435,37.3845564"
"127.4464533,37.6486833","127.9328059,36.8642883",,"127.7477958,35.6186198","127.9767353,37.3848878"
"127.4474123,37.6485999","127.9316714,36.864653",,"127.7477858,35.6186207","127.9769457,37.3851186"
"127.4485097,37.6484887","127.9294439,36.8653534",,"127.7473365,35.6186577","127.9770117,37.3851913"
"127.4486537,37.6484743","127.9263563,36.866348",,"127.746811,35.6187093","127.9773386,37.3856092"
"127.4490392,37.6484501","127.9260662,36.8664374",,"127.746587,35.6187413","127.9774741,37.3857826"
"127.4496989,37.6484162","127.9249484,36.8667813",,"127.7462117,35.6188079","127.9775847,37.3859453"
"127.4501252,37.6484227","127.9237176,36.8671679",,"127.7458122,35.6188826","127.9776269,37.3860073"
"127.4505537,37.6484345","127.9230321,36.8673831",,"127.745554,35.6189481","127.9776622,37.3860576"
"127.4508665,37.6484545","127.9222571,36.8676265",,"127.745287,35.6190162","127.9778542,37.3864039"
"127.4512814,37.6485025","127.917813,36.8690512",,"127.7448645,35.6191433","127.9778919,37.3864722"
"127.4517937,37.6485775","127.9138826,36.87029",,"127.7446494,35.6192078","127.9780531,37.3867735"
"127.4523865,37.6486832","127.9122239,36.8708258",,"127.7442997,35.6193248","127.9780749,37.3868248"
"127.4526789,37.6487482","127.9120995,36.8708659",,"127.7438993,35.6194825","127.9784334,37.3874237"
"127.4527923,37.6487744","127.9106054,36.871348",,"127.74351,35.6196582","127.9784756,37.3874884"
"127.4529374,37.6488078","127.907338,36.8723905",,"127.7431484,35.6198429","127.9784916,37.3875127"
"127.4530802,37.6488448","127.9055985,36.8729463",,"127.7429124,35.6199642","127.9786012,37.3876907"
"127.4536741,37.6489992","127.9041379,36.8734264",,"127.7426688,35.6200963","127.9786836,37.3876868"
"127.4547463,37.6492754","127.9028873,36.8739508",,"127.7423073,35.620336","127.9787266,37.3876974"
"127.4555443,37.6494496","127.9019473,36.8744254",,"127.7419701,35.6205521","127.9787787,37.3877216"
"127.456264,37.6495725","127.9017281,36.874556",,"127.7418676,35.6206317","127.9788015,37.3877476"
"127.4563196,37.6495815","127.9010793,36.8749404",,"127.7416506,35.6208007","127.9788198,37.3877944"
