0,1,2,3,4
"127.1344624,37.639616",,,,"127.2941646,37.2338207"
"127.1344866,37.6397666",,,,"127.293788,37.2338489"
"127.1344743,37.6401992",,,,"127.2935512,37.2338656"
"127.1345123,37.6407663",,,,"127.2934192,37.2338969"
"127.1345494,37.641291",,,,"127.2933312,37.2339527"
"127.134574,37.6415912",,,,"127.2932904,37.2339995"
"127.1346087,37.6419086",,,,"127.293117,37.2339307"
"127.134637,37.6421574",,,,"127.2930314,37.2339017"
"127.1346748,37.642291",,,,"127.2929435,37.2338808"
"127.1347615,37.6424075",,,,"127.292832,37.2338671"
"127.1348994,37.6424908",,,,"127.2927553,37.2338669"
"127.1350239,37.6425246",,,,"127.2926786,37.2338686"
"127.1350931,37.6425221",,,,"127.291735,37.2338913"
"127.1351883,37.6425197",,,,"127.2914745,37.2338971"
"127.1353189,37.6424786",,,,"127.2912513,37.233913"
"127.135386,37.6424293",,,,"127.2910269,37.2339423"
"127.1354384,37.6423762",,,,"127.2908994,37.2339583"
"127.1355071,37.642244",,,,"127.290737,37.2339833"
"127.1355097,37.6421574",,,,"127.2901742,37.234067"
"127.1354919,37.6420943",,,,"127.2900491,37.2340767"
"127.1354582,37.6420374",,,,"127.2899025,37.2340801"
"127.1353883,37.6419669",,,,"127.2896049,37.2340867"
"127.1352752,37.6419025",,,,"127.2887369,37.2340329"
"127.1351598,37.6418625",,,,"127.2883019,37.2340024"
"127.1348226,37.6417497",,,,"127.2881869,37.2339941"
"127.1347285,37.6417386",,,,"127.2876987,37.234013"
"127.1344239,37.6416908",,,,"127.2876051,37.2340246"
"127.1339473,37.6415568",,,,"127.2875115,37.234037"
"127.1338251,37.6415231",,,,"127.2870051,37.2341218"
"127.1337572,37.6415012",,,,"127.2869588,37.2341298"
"127.1335614,37.6414357",,,,"127.2863396,37.2342359"
"127.1334992,37.6414139",,,,"127.2861321,37.2342707"
"127.1328587,37.6411911",,,,"127.286043,37.2342886"
"127.1327139,37.6411411",,,,"127.2859978,37.2342966"
"127.1320078,37.6408946",,,,"127.2859335,37.2343073"
"127.1317509,37.64081",,,,"127.2859355,37.2344074"
"127.131648,37.6407745",,,,"127.285965,37.2347382"
"127.1315087,37.6407398",,,,"127.2859173,37.2348851"
"127.1311294,37.6406611",,,,"127.2859148,37.2349455"
"127.1309142,37.6406235",,,,"127.2859108,37.2351582"
"127.1307126,37.6406021",,,,"127.2859107,37.2351997"
"127.1305063,37.6405934",,,,"127.2858998,37.2354746"
"127.130147,37.6405886",,,,"127.2858867,37.2357161"
"127.1300087,37.6405918",,,,"127.2858961,37.2359893"
"127.1297048,37.6406278",,,,"127.2858881,37.2360379"
"127.1295222,37.6406534",,,,"127.2858688,37.2360848"
"127.129453,37.6406595",,,,"127.2858427,37.2361316"
"127.1291207,37.6407026",,,,"127.2857918,37.2362"
"127.128912,37.6407308",,,,"127.2857488,37.2362477"
"127.1283142,37.6408217",,,,"127.2857352,37.2362585"
"127.1281463,37.6408509",,,,"127.2856833,37.2363017"
"127.1280215,37.6408731",,,,"127.2856245,37.2363376"
"127.1273729,37.6409278",,,,"127.2855624,37.2363664"
"127.1272095,37.6409534",,,,"127.2854812,37.2363851"
"127.1271244,37.6409739",,,,"127.2853921,37.2363958"
"127.1268781,37.6410362",,,,"127.2852106,37.2363928"
"127.1268316,37.6410469",,,,"127.2852128,37.236436"
"127.1267465,37.6410628",,,,"127.2852305,37.2369309"
"127.1267068,37.6410708",,,,"127.2852323,37.2371085"
"127.1264107,37.641124",,,,"127.2852331,37.2372068"
"127.1263449,37.6411355",,,,"127.2852351,37.2372978"
"127.126304,37.6411417",,,,"127.285238,37.2374871"
"127.1262836,37.6411452",,,,"127.2852475,37.2381055"
"127.126211,37.6411576",,,,"127.2852033,37.2381956"
"127.1255474,37.6412718",,,,"127.2844626,37.2389514"
"127.1254101,37.6412957",,,,"127.2843248,37.2390557"
"127.1253795,37.641301",,,,"127.2842232,37.2391078"
"127.1253409,37.6413081",,,,"127.2840448,37.2391787"
"127.1251094,37.6413497",,,,"127.2840494,37.2391661"
"127.1249994,37.6413701",,,,"127.2840675,37.2391264"
"127.1233918,37.6416552",,,,
"127.1210422,37.6420776",,,,
"127.1208153,37.6421183",,,,
"127.1193348,37.6423777",,,,
"127.1189027,37.6424276",,,,
"127.1183585,37.6424529",,,,
"127.1177714,37.6424339",,,,
"127.1168559,37.6423624",,,,
"127.1167222,37.642353",,,,
"127.1162259,37.6423144",,,,
"127.1160334,37.6422885",,,,
"127.1156346,37.6422449",,,,
"127.1151792,37.6421947",,,,
"127.1144111,37.6421102",,,,
"127.1137972,37.642028",,,,
"127.1135629,37.6419695",,,,
"127.1132584,37.6418775",,,,
"127.1131973,37.6418556",,,,
"127.112928,37.6417619",,,,
"127.1125746,37.6417274",,,,
"127.1125598,37.6417283",,,,
"127.1124918,37.6417298",,,,
"127.1124215,37.6417467",,,,
"127.1123794,37.6417691",,,,
"127.1123521,37.6417925",,,,
"127.1122973,37.6418599",,,,
"127.1123039,37.6418942",,,,
"127.1123391,37.6420998",,,,
"127.1123606,37.6423243",,,,
"127.112356,37.6425676",,,,
"127.1123325,37.6429488",,,,
"127.112302,37.6433579",,,,
"127.1121588,37.6436477",,,,
"127.1121495,37.6436981",,,,
"127.1120717,37.6440404",,,,
"127.1120187,37.6442223",,,,
"127.111944,37.6444068",,,,
"127.1118523,37.6446075",,,,
"127.1117231,37.6448261",,,,
"127.11165,37.644934",,,,
"127.1116203,37.6449772",,,,
"127.1114926,37.6448984",,,,
"127.111453,37.6448766",,,,
"127.1114248,37.6448612",,,,
"127.111262,37.6447741",,,,
"127.1110257,37.6446472",,,,
"127.1108607,37.6445565",,,,
"127.1107793,37.6445112",,,,
"127.110664,37.6444558",,,,
"127.1101959,37.6442325",,,,
"127.110067,37.6441681",,,,
"127.1099415,37.6441118",,,,
"127.1097165,37.6440029",,,,
"127.1095932,37.6439421",,,,
"127.1093388,37.6438277",,,,
"127.1092472,37.6437859",,,,
"127.1089179,37.643674",,,,
"127.1086475,37.6435838",,,,
"127.1084745,37.6435075",,,,
"127.1082292,37.6433751",,,,
"127.1081806,37.643347",,,,
"127.1081026,37.6433026",,,,
"127.1079467,37.6432138",,,,
"127.1077951,37.6431448",,,,
"127.1077746,37.6431744",,,,
"127.1077382,37.6431986",,,,
"127.1076826,37.6432084",,,,
"127.1076327,37.6432073",,,,
"127.1075965,37.6431982",,,,
"127.1075694,37.6431774",,,,
"127.1075066,37.6432664",,,,
"127.1073999,37.6434995",,,,
"127.1073493,37.6436408",,,,
"127.1073365,37.6437165",,,,
"127.1073374,37.6437579",,,,
"127.1073496,37.6437994",,,,
"127.1073994,37.6438158",,,,
"127.1074152,37.6438249",,,,
"127.1074559,37.6438458",,,,
"127.1074807,37.643872",,,,
"127.1074895,37.6439333",,,,
"127.107456,37.6440495",,,,
"127.1073898,37.6441304",,,,
"127.1072998,37.6442247",,,,
"127.1071792,37.6443081",,,,
"127.1070974,37.6443322",,,,
"127.1069909,37.6443345",,,,
"127.106855,37.644308",,,,
"127.1066796,37.6442542",,,,
"127.1065134,37.6441662",,,,
"127.1064275,37.6441209",,,,
"127.1060871,37.6439746",,,,
"127.1059866,37.6439076",,,,
"127.1059494,37.6438579",,,,
"127.1059305,37.6437821",,,,
"127.105919,37.6436063",,,,
"127.1058668,37.6436259",,,,
"127.1058067,37.6436257",,,,
"127.1057229,37.6436074",,,,
"127.1056517,37.6435639",,,,
"127.1055111,37.6435833",,,,
"127.1054521,37.6435876",,,,
"127.1054146,37.6435983",,,,
"127.1054101,37.6436001",,,,
"127.1053918,37.643628",,,,
"127.1052741,37.644026",,,,
"127.1052121,37.6441745",,,,
"127.105133,37.6443419",,,,
"127.1050311,37.6445272",,,,
"127.104972,37.6445685",,,,
"127.1048198,37.6446202",,,,
"127.1047471,37.6446443",,,,
"127.1046586,37.6446612",,,,
"127.1045497,37.6446725",,,,
"127.1044057,37.6446891",,,,
"127.1042232,37.6446948",,,,
"127.1040249,37.6446743",,,,
"127.1038312,37.6446431",,,,
"127.1037531,37.6446302",,,,
"127.1035845,37.6445809",,,,
"127.1032827,37.6444186",,,,
"127.1031843,37.644366",,,,
