0,1,2,3,4,5,6,7,8,9
"128.5655212,35.2366464","128.5247454,35.8489793","127.0286439,35.9710108","128.5334118,35.8498409","128.5334118,35.8498409","128.8253302,35.9143148","127.3745115,36.3430329","128.4575221,35.877342","128.5655212,35.2366464","128.5247454,35.8489793"
"128.5664149,35.2373364","128.5246627,35.8490071","127.0287944,35.9710637","128.5324977,35.849718","128.5324977,35.849718","128.8255763,35.9144482","127.3746845,36.3435722","128.4576558,35.8777728","128.5664149,35.2373364","128.5246627,35.8490071"
"128.5671165,35.2379587","128.5244215,35.8491119","127.0289671,35.9711248","128.5322249,35.8496816","128.5322249,35.8496816","128.8256154,35.9144703","127.3747055,36.3436471","128.4578249,35.878206","128.5671165,35.2379587","128.5244215,35.8491119"
"128.5675869,35.2383747","128.5243194,35.8491732","127.0292004,35.9712375","128.5321117,35.8496664","128.5321117,35.8496664","128.8256859,35.9145083","127.3747776,36.3438825","128.4579818,35.8785383","128.5675869,35.2383747","128.5243194,35.8491732"
"128.5689418,35.2396187","128.5242515,35.8492359","127.029733,35.9715687","128.5310708,35.8495004","128.5310708,35.8495004","128.8259244,35.914658","127.374823,36.3440385","128.4581372,35.8788373","128.5689418,35.2396187","128.5242515,35.8492359"
"128.5695748,35.2401992","128.52422,35.8492849","127.0305728,35.9721129","128.5309421,35.8494808","128.5309421,35.8494808","128.8264495,35.914975","127.3748794,36.3443324","128.4581701,35.8789011","128.5695748,35.2401992","128.52422,35.8492849"
"128.57049,35.2410134","128.5242113,35.8492985","127.0308689,35.9723007","128.5307291,35.8494501","128.5307291,35.8494501","128.827526,35.9155923","127.3748882,36.3443802","128.458535,35.8794878","128.57049,35.2410134","128.5242113,35.8492985"
"128.5719345,35.2422972","128.5241638,35.8493936","127.0309816,35.9723697","128.5307136,35.8494476","128.5307136,35.8494476","128.8275908,35.9156286","127.374909,36.3446516","128.4585474,35.8795084","128.5719345,35.2422972","128.5241638,35.8493936"
"128.5730045,35.2432651","128.5241592,35.8494666","127.031102,35.9724504","128.530677,35.8494425","128.530677,35.8494425","128.8294801,35.9166661","127.3749373,36.3450357","128.4591935,35.8803571","128.5730045,35.2432651","128.5241592,35.8494666"
"128.5734423,35.243621","128.5241688,35.8495252","127.0313363,35.9726019","128.5306115,35.8494331","128.5306115,35.8494331","128.8299725,35.9169527","127.3749551,36.345775","128.4594609,35.8806615","128.5734423,35.243621","128.5241688,35.8495252"
"128.5738308,35.2439151","128.5241998,35.8496087","127.0314357,35.9726672","128.5303319,35.8493895","128.5303319,35.8493895","128.8306362,35.9173393","127.3749716,36.3458832","128.4596135,35.8808279","128.5738308,35.2439151","128.5241998,35.8496087"
"128.5739241,35.2439855","128.524237,35.8496598","127.0324314,35.9732841","128.5302808,35.8493818","128.5302808,35.8493818","128.8308802,35.9174818","127.3749993,36.3460194","128.4601297,35.8813765","128.5739241,35.2439855","128.524237,35.8496598"
"128.5741861,35.2441834","128.5242941,35.8497062","127.0324856,35.9733168","128.5300978,35.8493537","128.5300978,35.8493537","128.8333854,35.9188937","127.3750746,36.3462746","128.4607985,35.8820779","128.5741861,35.2441834","128.5242941,35.8497062"
"128.5748453,35.2445823","128.5243788,35.8497452","127.0325121,35.9733331","128.5294742,35.8492589","128.5294742,35.8492589","128.8336707,35.9190546","127.3751735,36.3465109","128.4619405,35.8832562","128.5748453,35.2445823","128.5243788,35.8497452"
"128.5753707,35.2448364","128.524462,35.8497589","127.0328826,35.9735077","128.52853,35.8491165","128.52853,35.8491165","128.8338205,35.9191323","127.3752857,36.3467057","128.462535,35.8838636","128.5753707,35.2448364","128.524462,35.8497589"
"128.5758835,35.2450492","128.5245418,35.8497672","127.0342695,35.974183","128.527922,35.8490279","128.527922,35.8490279","128.8338619,35.919158","127.375299,36.3467283","128.4625911,35.8839217","128.5758835,35.2450492","128.5245418,35.8497672"
"128.5764663,35.245237","128.5246392,35.8497637","127.034472,35.9742766","128.5271453,35.848911","128.5271453,35.848911","128.8339246,35.9191924","127.3753146,36.3467535","128.4631128,35.8844585","128.5764663,35.245237","128.5246392,35.8497637"
"128.5770201,35.2453898","128.524732,35.8497476","127.034785,35.9744293","128.5262944,35.8487867","128.5262944,35.8487867","128.8341393,35.9193091","127.3755215,36.3470152","128.4637813,35.8851383","128.5770201,35.2453898","128.524732,35.8497476"
"128.5770609,35.2454012","128.5248234,35.8497071","127.0351809,35.9746256","128.525914,35.8487484","128.525914,35.8487484","128.8350241,35.9197915","127.3760997,36.3477992","128.4644982,35.8858728","128.5770609,35.2454012","128.5248234,35.8497071"
"128.5774555,35.2454869","128.5249158,35.8496558","127.0353047,35.9747","128.525717,35.8487537","128.525717,35.8487537","128.8351114,35.919841","127.3763255,36.3481177","128.464543,35.8859184","128.5774555,35.2454869","128.5249158,35.8496558"
"128.5779013,35.245538","128.5250583,35.8495428","127.035444,35.9747835","128.5256407,35.8487607","128.5256407,35.8487607","128.8354999,35.9200747","127.376559,36.3484407","128.4646194,35.8859998","128.5779013,35.245538","128.5250583,35.8495428"
"128.5781852,35.2455616","128.5250814,35.8494471","127.0355622,35.9748533","128.5254593,35.8487776","128.5254593,35.8487776","128.835585,35.9201242","127.3765634,36.3484461","128.4649379,35.8863245","128.5781852,35.2455616","128.5250814,35.8494471"
"128.5786869,35.2455986","128.5250909,35.8493235","127.0356219,35.9748932","128.5252962,35.8488421","128.5252962,35.8488421","128.8356331,35.9201498","127.3766102,36.3485075","128.4650142,35.8864032","128.5786869,35.2455986","128.5250909,35.8493235"
"128.5791773,35.245615","128.5250548,35.8491858","127.0357788,35.9749975","128.5251902,35.8488673","128.5251902,35.8488673","128.8359621,35.9203409","127.3767837,36.3487231","128.4651578,35.88655","128.5791773,35.245615","128.5250548,35.8491858"
"128.579374,35.2456132","128.5249959,35.8490799","127.0361286,35.9753063","128.5249617,35.8489216","128.5249617,35.8489216","128.8360148,35.9203727","127.3768115,36.3487583","128.4655886,35.8869901","128.579374,35.2456132","128.5249959,35.8490799"
"128.5804725,35.2455655","128.52497,35.8490477","127.0362939,35.9754909","128.5247454,35.8489793","128.5247454,35.8489793","128.8360271,35.9203798","127.3768293,36.3487863","128.4658118,35.8872182","128.5804725,35.2455655","128.52497,35.8490477"
"128.581362,35.2455089","128.524428,35.8484915","127.0363743,35.9755805","128.5246627,35.8490071","128.5246627,35.8490071","128.8360573,35.9203984","127.3768304,36.3487872","128.4666812,35.8881948","128.581362,35.2455089","128.524428,35.8484915"
"128.5819886,35.2455222","128.5243584,35.8484245","127.0365429,35.9757677","128.5244215,35.8491119","128.5244215,35.8491119","128.8361211,35.9204365","127.376866,36.3488422","128.4670419,35.8886057","128.5819886,35.2455222","128.5243584,35.8484245"
"128.5821327,35.2455254","128.523895,35.848121","127.0366873,35.9759261","128.5243194,35.8491732","128.5243194,35.8491732","128.8363406,35.9205675","127.376866,36.3488431","128.4671407,35.8887176","128.5821327,35.2455254","128.523895,35.848121"
"128.5825124,35.2455662","128.5236154,35.8479936","127.0367369,35.9759831","128.5242515,35.8492359","128.5242515,35.8492359","128.8365331,35.9206816","127.3769015,36.3488918","128.4684434,35.8902434","128.5825124,35.2455662","128.5236154,35.8479936"
"128.5828481,35.2456029","128.5234421,35.8479527","127.0368582,35.9761134","128.52422,35.8492849","128.52422,35.8492849","128.8371332,35.92104","127.3770494,36.3491129","128.4694879,35.8914908","128.5828481,35.2456029","128.5234421,35.8479527"
"128.5832446,35.2456679","128.5232827,35.8479523","127.0371095,35.9763857","128.5242113,35.8492985","128.5242113,35.8492985","128.8393025,35.9222383","127.3773873,36.3496749","128.4697946,35.8919301","128.5832446,35.2456679","128.5232827,35.8479523"
"128.5835333,35.2457239","128.5231213,35.8479789","127.038206,35.9776134","128.5241638,35.8493936","128.5241638,35.8493936","128.8393998,35.9222913","127.3774874,36.3498327","128.4699661,35.8921767","128.5835333,35.2457239","128.5231213,35.8479789"
"128.5838531,35.2457995","128.5230111,35.8480168","127.03839,35.9778116","128.5241592,35.8494666","128.5241592,35.8494666","128.8399491,35.9225908","127.3777264,36.3502089","128.4703603,35.8927929","128.5838531,35.2457995","128.5230111,35.8480168"
"128.5842194,35.245908","128.5229055,35.8480772","127.0386656,35.9781083","128.5241688,35.8495252","128.5241688,35.8495252","128.8405617,35.9228995","127.3778965,36.3504778","128.4707426,35.8935237","128.5842194,35.245908","128.5229055,35.8480772"
"128.5847649,35.2460979","128.5227678,35.8482136","127.0391241,35.9786249","128.5241998,35.8496087","128.5241998,35.8496087","128.8410242,35.9231161","127.3782823,36.3510894","128.4707505,35.8935407","128.5847649,35.2460979","128.5227678,35.8482136"
"128.5852601,35.2463071","128.5227214,35.8483113","127.0393114,35.978833","128.524237,35.8496598","128.524237,35.8496598","128.8410432,35.9231249","127.3784458,36.3513132","128.4708074,35.8936584","128.5852601,35.2463071","128.5227214,35.8483113"
"128.5860628,35.2467408","128.5225672,35.8486336","127.0401621,35.9798127","128.5242941,35.8497062","128.5242941,35.8497062","128.841999,35.9235416","127.3784869,36.35137","128.4711371,35.8943427","128.5860628,35.2467408","128.5225672,35.8486336"
"128.5862101,35.2468315","128.5224987,35.8488199","127.0410825,35.9808134","128.5243788,35.8497452","128.5243788,35.8497452","128.8432117,35.9240743","127.3785703,36.3514963","128.4715952,35.8953866","128.5862101,35.2468315","128.5224987,35.8488199"
"128.586998,35.2473122","128.5222758,35.849223","127.0412534,35.9809835","128.524462,35.8497589","128.524462,35.8497589","128.8441965,35.9245015","127.3785792,36.3515089","128.471801,35.8959043","128.586998,35.2473122","128.5222758,35.849223"
"128.5874846,35.2476153","128.5222652,35.8492619","127.0416262,35.9813573","128.5245418,35.8497672","128.5245418,35.8497672","128.8445873,35.9246702","127.3790907,36.3522785","128.472176,35.8968479","128.5874846,35.2476153","128.5222652,35.8492619"
"128.5875123,35.2476331","128.5221628,35.8496531","127.0429687,35.9824578","128.5246392,35.8497637","128.5246392,35.8497637","128.8472606,35.9257103","127.3791507,36.3523849","128.4724547,35.8975335","128.5875123,35.2476331","128.5221628,35.8496531"
"128.5878558,35.2478419","128.5221072,35.8499836","127.0429996,35.9824832","128.524732,35.8497476","128.524732,35.8497476","128.8473187,35.9257331","127.3793307,36.3527655","128.4728328,35.8984609","128.5878558,35.2478419","128.5221072,35.8499836"
"128.5879633,35.2479067","128.5220959,35.8500495","127.0430747,35.9825412","128.5248234,35.8497071","128.5248234,35.8497071","128.8473789,35.9257577","127.3794115,36.3531244","128.4731675,35.8991893","128.5879633,35.2479067","128.5220959,35.8500495"
"128.5883356,35.2481306","128.5220679,35.8502832","127.0431255,35.9825792","128.5249158,35.8496558","128.5249158,35.8496558","128.8483998,35.9261492","127.3794343,36.3534751","128.4733897,35.8995941","128.5883356,35.2481306","128.5220679,35.8502832"
"128.5893351,35.2487347","128.5220483,35.85091","127.0431808,35.98262","128.5250583,35.8495428","128.5250583,35.8495428","128.8492155,35.9264736","127.3794353,36.353586","128.4734758,35.8997494","128.5893351,35.2487347","128.5220483,35.85091"
"128.5898792,35.2490634","128.5220645,35.8512281","127.0432492,35.9826717","128.5250814,35.8494471","128.5250814,35.8494471","128.8500244,35.9267827","127.3794361,36.3537546","128.4737166,35.9001442","128.5898792,35.2490634","128.5220645,35.8512281"
"128.5899146,35.2490848","128.5221243,35.8518326","127.0432868,35.9826998","128.5250909,35.8493235","128.5250909,35.8493235","128.8504094,35.9269344","127.379439,36.3540702","128.4739242,35.9004454","128.5899146,35.2490848","128.5221243,35.8518326"
"128.5903635,35.2493584","128.5221545,35.8520243","127.0441242,35.9832908","128.5250548,35.8491858","128.5250548,35.8491858","128.8510041,35.9271684","127.3794386,36.3543271","128.4742668,35.9009123","128.5903635,35.2493584","128.5221545,35.8520243"
"128.5905485,35.2494686","128.5223157,35.8525946","127.0447199,35.9836789","128.5249959,35.8490799","128.5249959,35.8490799","128.8520114,35.9276078","127.3794385,36.3543713","128.4746289,35.9013421","128.5905485,35.2494686","128.5223157,35.8525946"
"128.5914239,35.2499999","128.5229094,35.8542367","127.0450294,35.9838803","128.52497,35.8490477","128.52497,35.8490477","128.8526239,35.9279083","127.3794487,36.3549979","128.4749445,35.9016903","128.5914239,35.2499999","128.5229094,35.8542367"
"128.5917498,35.2501998","128.5231872,35.8549997","127.0466873,35.9849243","128.524428,35.8484915","128.524428,35.8484915","128.854174,35.9287166","127.3794497,36.3550745","128.4753284,35.9020884","128.5917498,35.2501998","128.5231872,35.8549997"
"128.591834,35.2502495","128.5243656,35.8581957","127.0475572,35.9854865","128.5243584,35.8484245","128.5243584,35.8484245","128.8547121,35.9290081","127.3794588,36.3556867","128.4756673,35.9024372","128.591834,35.2502495","128.5243656,35.8581957"
"128.5929278,35.2509177","128.5250324,35.8600085","127.0478666,35.9856869","128.523895,35.848121","128.523895,35.848121","128.8549993,35.929141","127.3794619,36.3558579","128.4762922,35.9029713","128.5929278,35.2509177","128.5250324,35.8600085"
"128.5931525,35.2510338","128.525223,35.8605279","127.0479827,35.9857622","128.5236154,35.8479936","128.5236154,35.8479936","128.8555369,35.9293999","127.3794605,36.3560058","128.4765305,35.9031578","128.5931525,35.2510338","128.525223,35.8605279"
"128.5936716,35.2513023","128.5254248,35.8610663","127.0484206,35.9860028","128.5234421,35.8479527","128.5234421,35.8479527","128.8556754,35.9294606","127.3794576,36.3564926","128.4771187,35.9035903","128.5936716,35.2513023","128.5254248,35.8610663"
"128.5938563,35.2513863","128.525932,35.8625225","127.0485124,35.9860491","128.5232827,35.8479523","128.5232827,35.8479523","128.8557993,35.929516","127.3794561,36.3567108","128.4776071,35.9039235","128.5938563,35.2513863","128.525932,35.8625225"
"128.5939824,35.2514419","128.5262149,35.8631539","127.0487958,35.9861539","128.5231213,35.8479789","128.5231213,35.8479789","128.8563342,35.9297434","127.3794548,36.3568379","128.4785021,35.9044355","128.5939824,35.2514419","128.5262149,35.8631539"
"128.5941781,35.2515285","128.5264592,35.863553","127.0489331,35.9861986","128.5230111,35.8480168","128.5230111,35.8480168","128.8563867,35.9297663","127.3794505,36.3574537","128.478908,35.9046404","128.5941781,35.2515285","128.5264592,35.863553"
"128.5942367,35.2515523","128.5268388,35.864042","127.0490051,35.9862187","128.5229055,35.8480772","128.5229055,35.8480772","128.857012,35.9300333","127.3794515,36.3575267","128.4797238,35.9050169","128.5942367,35.2515523","128.5268388,35.864042"
"128.5948599,35.2517947","128.527317,35.8645338","127.0492644,35.9862674","128.5227678,35.8482136","128.5227678,35.8482136","128.8575996,35.9302998","127.3794503,36.3575718","128.4801315,35.9051858","128.5948599,35.2517947","128.527317,35.8645338"
"128.5951625,35.2519028","128.5273529,35.8645713","127.0494451,35.9862951","128.5227214,35.8483113","128.5227214,35.8483113","128.8586146,35.9307364","127.3794502,36.3576132","128.4803587,35.9052795","128.5951625,35.2519028","128.5273529,35.8645713"
"128.5956121,35.2520701","128.5285738,35.8657104","127.049475,35.9862998","128.5225672,35.8486336","128.5225672,35.8486336","128.8597123,35.9312081","127.3794499,36.357844","128.4809219,35.9054805","128.5956121,35.2520701","128.5285738,35.8657104"
"128.5960229,35.2522142","128.5295996,35.866669","127.0495947,35.9863146","128.5224987,35.8488199","128.5224987,35.8488199","128.8603489,35.931483","127.3794498,36.3578747","128.481556,35.90568","128.5960229,35.2522142","128.5295996,35.866669"
"128.5960495,35.2522266","128.5298626,35.8669579","127.0498542,35.9863409","128.5222758,35.849223","128.5222758,35.849223","128.8606748,35.9316164","127.3790876,36.3578752","128.4822855,35.9058778","128.5960495,35.2522266","128.5298626,35.8669579"
"128.59639,35.2523741","128.5301916,35.867387","127.0501811,35.9863881","128.5222652,35.8492619","128.5222652,35.8492619","128.8608367,35.931683","127.3783475,36.3578718","128.4830066,35.9060323","128.59639,35.2523741","128.5301916,35.867387"
